,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
11,f9jPfKWq,2024-12-06,12:30,ROMANIA - LIGA 2,FC Bihor,Chindia Targoviste,ROUND 16,1.83,3.2,4.0,1.44,2.6,1.08,8.0,1.43,2.75,2.43,1.53,2.17,1.64,2.07,1.72,1.3,3.4
12,rgRiHCtB,2024-12-06,13:00,INDONESIA - LIGA 1,Semen Padang,Persija Jakarta,ROUND 13,4.3,3.35,1.72,1.37,2.8,1.05,9.5,1.3,3.25,2.05,1.71,1.93,1.8,4.0,1.18,2.04,1.72
13,UVMFxh0d,2024-12-06,14:00,GREECE - SUPER LEAGUE 2,Kampaniakos,Diagoras,ROUND 12,2.0,3.0,3.5,,,1.06,7.5,1.44,2.63,2.38,1.53,2.05,1.7,2.0,1.69,,
14,nRRzfqFL,2024-12-06,15:00,INDIA - ISL,Punjab,Mohammedan,ROUND 11,1.7,3.5,4.5,1.36,3.0,1.04,13.0,1.25,3.75,1.85,1.95,1.8,1.91,1.7,2.1,1.22,4.15
15,U5yVIUFk,2024-12-06,15:50,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Qadisiya,ROUND 13,5.0,3.7,1.5,1.44,2.63,1.05,8.5,1.3,3.4,1.98,1.83,2.0,1.73,5.25,1.16,2.3,1.6
16,rkDm6iWq,2024-12-06,15:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Orubah,Al Riyadh,ROUND 13,2.38,3.1,2.62,1.5,2.5,1.07,7.5,1.36,3.0,2.2,1.65,1.91,1.8,2.5,1.5,1.48,2.6
17,8EBXw1JD,2024-12-06,16:00,PORTUGAL - LIGA 3,Atletico CP,Sporting CP B,ROUND 13,2.15,3.1,3.2,1.48,2.5,1.06,7.5,1.36,2.88,2.2,1.62,1.91,1.8,,,,
18,fkf82BYh,2024-12-06,16:00,ROMANIA - LIGA 2,U Craiova 1948,Campulung,ROUND 16,1.17,5.8,12.0,1.23,3.65,1.01,16.0,1.17,4.7,1.6,2.23,2.05,1.7,1.18,4.0,,
19,2whJp6R6,2024-12-06,18:00,AUSTRIA - 2. LIGA,Amstetten,ASK Voitsberg,ROUND 16,1.95,3.6,3.1,1.35,2.95,1.04,10.0,1.25,3.7,1.73,2.0,1.65,2.1,2.0,1.8,,
20,b5oSrpdJ,2024-12-06,18:00,AUSTRIA - 2. LIGA,First Vienna,Liefering,ROUND 16,2.4,3.6,2.4,1.33,3.1,1.03,12.0,1.2,4.2,1.61,2.15,1.55,2.3,2.23,1.56,,
21,OETYvyeo,2024-12-06,18:00,AUSTRIA - 2. LIGA,Ried,Stripfing,ROUND 16,1.25,5.0,9.0,1.25,3.45,1.02,13.0,1.17,4.5,1.53,2.3,1.95,1.75,,,,
22,Op2wj13n,2024-12-06,18:00,AUSTRIA - 2. LIGA,St. Polten,Floridsdorfer AC,ROUND 16,1.73,3.5,4.0,1.45,2.55,1.06,8.0,1.35,2.9,2.05,1.67,1.95,1.75,1.83,1.95,,
23,ATfrqcXN,2024-12-06,18:00,CROATIA - HNL,D. Zagreb,Slaven Belupo,ROUND 16,1.3,5.0,9.5,1.3,3.4,1.03,17.0,1.18,4.5,1.62,2.25,2.1,1.67,1.28,3.55,1.04,8.0
24,Wp6ejYIN,2024-12-06,18:00,POLAND - EKSTRAKLASA,Radomiak Radom,GKS Katowice,ROUND 18,2.15,3.5,2.88,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.2,1.65,1.38,3.0
25,YZkaOjhS,2024-12-06,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad,Al Nassr,ROUND 13,2.5,3.7,2.15,1.25,3.75,19.0,1.02,1.14,5.0,1.5,2.5,1.44,2.63,2.68,1.45,1.58,2.35
26,E1kp0Fo3,2024-12-06,18:00,TURKEY - SUPER LIG,Trabzonspor,Kasimpasa,ROUND 15,2.2,3.7,2.9,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.15,1.68,1.35,3.1
27,xxKvWkGa,2024-12-06,18:30,ITALY - SERIE A,Inter,Parma,ROUND 15,1.18,7.0,13.0,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.2,1.91,1.91,1.19,4.5,,
28,ADYi6fIa,2024-12-06,18:30,GERMANY - 2. BUNDESLIGA,Elversberg,Nurnberg,ROUND 15,2.2,3.7,2.8,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5,2.2,1.65,1.38,3.0
29,UeIBQO3E,2024-12-06,18:30,GERMANY - 2. BUNDESLIGA,Paderborn,Schalke,ROUND 15,1.8,3.8,3.9,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2,1.73,2.08,1.21,4.25
30,zTHR6Rn1,2024-12-06,18:30,SOUTH AFRICA - PREMIERSHIP,Richards Bay,Supersport Utd,ROUND 9,3.1,2.9,2.3,1.56,2.28,1.11,6.4,1.53,2.43,2.75,1.42,2.16,1.64,3.3,1.3,1.54,2.43
31,WG42zbvo,2024-12-06,19:00,FRANCE - LIGUE 1,Lille,Brest,ROUND 14,1.67,3.7,5.0,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.87,1.95,1.8,1.68,2.15,1.18,4.8
32,hS4sZHwg,2024-12-06,19:00,GERMANY - 3. LIGA,Verl,Saarbrucken,ROUND 17,2.5,3.3,2.45,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.5,1.5,1.53,2.43
33,GQmFsFR6,2024-12-06,19:00,ROMANIA - SUPERLIGA,Sepsi Sf. Gheorghe,FC Rapid Bucuresti,ROUND 19,2.6,3.25,2.45,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.8,1.73,2.0,2.6,1.48,1.48,2.6
34,A1GN5R9d,2024-12-06,19:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Xamax,ROUND 17,2.88,3.7,2.05,1.29,3.3,1.02,12.0,1.17,4.5,1.55,2.3,1.5,2.4,,,1.74,1.94
35,nuHHWAbM,2024-12-06,20:00,NETHERLANDS - EREDIVISIE,PSV,Twente,ROUND 15,1.35,5.0,7.5,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.62,2.2,1.38,3.0,1.1,7.0
36,6ccE7M0J,2024-12-06,20:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Anderlecht U23,ROUND 14,2.1,3.4,3.2,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.08,1.73,1.33,3.3
37,lOarkd0b,2024-12-06,20:00,BELGIUM - CHALLENGER PRO LEAGUE,Deinze,Seraing,ROUND 14,11.0,5.5,1.2,1.33,3.25,1.04,13.0,1.22,4.0,1.53,2.4,1.73,2.0,1.98,1.88,1.21,4.25
38,GA1ziIVo,2024-12-06,20:00,BELGIUM - CHALLENGER PRO LEAGUE,K. Lierse S.K.,RFC Liege,ROUND 14,1.73,3.7,4.2,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.53,2.38,1.83,2.03,1.25,3.8
39,xKGp4NYA,2024-12-06,20:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,GV San Jose,CLAUSURA ,1.67,3.8,4.33,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25,1.65,2.2,1.2,4.4
40,SOXvn8j3,2024-12-06,20:00,FRANCE - LIGUE 2,Annecy,Clermont,ROUND 15,2.38,3.25,2.88,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,2.3,1.6,1.43,2.75
41,80fyOe4D,2024-12-06,20:00,FRANCE - LIGUE 2,Laval,Caen,ROUND 15,2.38,3.3,2.8,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,2.35,1.58,1.45,2.68
42,AwU8BZSa,2024-12-06,20:00,FRANCE - LIGUE 2,Lorient,Troyes,ROUND 15,1.44,4.2,6.5,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,2.0,1.73,1.45,2.68,1.15,5.5
43,lIpDX8yA,2024-12-06,20:00,FRANCE - LIGUE 2,Martigues,Guingamp,ROUND 15,5.8,4.2,1.5,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.83,1.83,5.25,1.16,2.43,1.53
44,fwlLRw5l,2024-12-06,20:00,FRANCE - LIGUE 2,Red Star,Bastia,ROUND 15,2.8,3.2,2.45,1.5,2.5,1.07,8.5,1.4,2.75,2.25,1.62,2.0,1.73,2.68,1.45,1.58,2.35
45,ppvMVn6M,2024-12-06,20:00,FRANCE - LIGUE 2,Rodez,Pau FC,ROUND 15,2.1,3.5,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.1,1.7,1.38,3.0
46,roahFkAc,2024-12-06,20:00,MOROCCO - BOTOLA PRO,FUS Rabat,Difaa El Jadidi,ROUND 13,1.85,3.1,4.2,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67,1.9,1.9,1.23,4.0
47,0fyK1X2t,2024-12-06,20:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Telstar,ROUND 18,2.1,3.6,3.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.44,2.63,2.03,1.78,1.38,3.0
48,676KaBXh,2024-12-06,20:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Jong AZ,ROUND 18,1.36,5.0,6.5,1.18,4.5,1.01,26.0,1.08,8.0,1.3,3.5,1.5,2.5,1.35,3.1,1.13,6.0
49,EX9Sck25,2024-12-06,20:00,NETHERLANDS - EERSTE DIVISIE,Helmond,Den Bosch,ROUND 18,2.4,3.4,2.62,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5,2.38,1.55,1.48,2.6
50,zmbydTWH,2024-12-06,20:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Vitesse,ROUND 18,2.05,3.5,3.2,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.53,2.38,2.05,1.75,1.3,3.45
51,rD1qf71U,2024-12-06,20:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Oss,ROUND 18,1.91,3.5,3.5,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.57,2.25,1.95,1.9,1.28,3.55
52,OtbATU13,2024-12-06,20:15,SWITZERLAND - CHALLENGE LEAGUE,Thun,Wil,ROUND 17,1.55,4.0,4.6,1.3,3.2,1.03,12.0,1.2,4.2,1.61,2.15,1.67,2.05,1.58,2.19,,
53,GALX3NzI,2024-12-06,20:30,GERMANY - BUNDESLIGA,Stuttgart,Union Berlin,ROUND 13,1.73,3.7,4.6,1.4,2.75,1.05,11.0,1.29,3.75,1.95,1.95,1.8,1.95,1.7,2.1,1.19,4.5
54,UPgBnSdf,2024-12-06,20:30,AUSTRIA - 2. LIGA,Kapfenberg,Admira,ROUND 16,4.5,3.6,1.65,1.4,2.7,1.05,8.5,1.3,3.2,1.95,1.75,1.91,1.8,,,2.0,1.77
55,MypsAolo,2024-12-06,20:30,ITALY - SERIE B,Juve Stabia,Sudtirol,ROUND 16,2.15,2.9,3.75,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57,2.08,1.73,1.25,3.8
56,8rg5uH45,2024-12-06,20:30,POLAND - EKSTRAKLASA,Gornik Zabrze,Lech Poznan,ROUND 18,3.1,3.4,2.05,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0,3.3,1.33,1.7,2.1
57,88W2eD4s,2024-12-06,20:30,SPAIN - LALIGA2,Mirandes,Levante,ROUND 18,2.62,3.1,2.62,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67,2.6,1.48,1.45,2.68
58,dIb5Hj16,2024-12-06,20:45,ITALY - SERIE A,Atalanta,AC Milan,ROUND 15,1.95,3.5,3.75,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.62,2.2,1.98,1.92,1.3,3.45
59,hSSkyfyG,2024-12-06,20:45,WALES - CYMRU PREMIER,Haverfordwest,Briton Ferry,ROUND 19,1.29,4.8,9.0,1.3,3.2,1.02,12.0,1.2,4.2,1.61,2.15,2.0,1.7,1.25,3.4,1.05,7.5
60,riWEq2Hb,2024-12-06,21:00,FRANCE - LIGUE 1,Auxerre,PSG,ROUND 14,7.5,5.5,1.35,1.22,4.0,1.02,21.0,1.13,6.0,1.4,3.0,1.62,2.2,6.6,1.11,3.1,1.35
61,Cda5RZlg,2024-12-06,21:00,SPAIN - LALIGA,Celta Vigo,Mallorca,ROUND 16,1.85,3.3,4.6,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.1,1.67,1.87,2.03,1.2,4.4
62,rNlGUaTM,2024-12-06,21:00,ARGENTINA - TORNEO BETANO,Dep. Riestra,Barracas Central,ROUND 26,1.75,3.4,4.8,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.2,1.62,1.9,1.95,1.21,4.25
63,pWGgPYIk,2024-12-06,21:00,ENGLAND - CHAMPIONSHIP,Burnley,Middlesbrough,ROUND 19,2.38,3.25,3.2,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.91,2.3,1.6,1.38,3.0
64,d4ZgGXHt,2024-12-06,21:15,PORTUGAL - LIGA PORTUGAL,Braga,Estoril,ROUND 13,1.25,5.8,10.0,1.29,3.5,1.02,19.0,1.17,5.0,1.57,2.35,2.0,1.75,1.25,3.8,1.04,9.0
65,bZ4g213N,2024-12-06,22:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,SA Bulo Bulo,CLAUSURA ,1.67,3.6,4.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1,1.65,2.2,1.18,4.8
