,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
1,Is05xZ8A,2024-11-06,01:00,ARGENTINA - TORNEO BETANO,Independiente,Union de Santa Fe,ROUND 21,2.0,3.2,3.9,1.67,2.1,1.14,5.5,1.67,2.1,3.4,1.33,2.63,1.44,2.05,1.75,1.26,3.7
2,OK01wFg4,2024-11-06,01:00,ARGENTINA - TORNEO BETANO,Newells Old Boys,Huracan,ROUND 21,2.75,2.88,2.8,1.85,1.95,1.2,4.33,1.83,1.83,4.0,1.25,2.63,1.44,3.0,1.38,1.4,2.85
3,nglqMbPE,2024-11-06,01:00,BRAZIL - SERIE B,Brusque,Botafogo SP,ROUND 35,2.15,2.9,3.7,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.5,1.5,2.1,1.7,1.28,3.55
4,4vGVUMLi,2024-11-06,01:30,BRAZIL - SERIE A BETANO,Bahia,Sao Paulo,ROUND 32,2.15,3.2,3.3,1.5,2.5,1.1,7.0,1.44,2.75,2.35,1.57,2.0,1.75,2.15,1.68,1.3,3.45
5,C4JwT0j4,2024-11-06,01:30,BRAZIL - SERIE A BETANO,Botafogo RJ,Vasco,ROUND 32,1.4,4.4,7.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.0,1.75,1.38,3.0,1.1,7.0
6,lWXr7JTp,2024-11-06,01:30,BRAZIL - SERIE A BETANO,Internacional,Criciuma,ROUND 32,1.33,4.75,8.5,1.3,3.4,1.04,13.0,1.22,4.33,1.67,2.15,2.05,1.7,1.3,3.45,1.1,7.0
7,bX7l0H2e,2024-11-06,01:30,BRAZIL - SERIE B,Mirassol,Coritiba,ROUND 35,1.65,3.5,5.5,1.5,2.5,1.1,7.0,1.44,2.63,2.35,1.57,2.25,1.57,1.63,2.25,1.15,5.5
8,OtIA6mZO,2024-11-06,02:00,MEXICO - LIGA MX,Club Leon,Mazatlan FC,APERTURA ,1.75,3.8,3.8,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1,1.78,2.03,1.26,3.7
9,tYGTM8J5,2024-11-06,02:00,MEXICO - LIGA MX,Santos Laguna,Guadalajara Chivas,APERTURA ,5.5,4.33,1.44,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.8,1.95,5.25,1.16,2.38,1.55
10,46Oeremm,2024-11-06,03:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Liberia,APERTURA ,2.38,3.3,2.7,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,1.8,1.91,2.35,1.58,1.43,2.75
11,ChPCQjKt,2024-11-06,04:05,MEXICO - LIGA MX,U.N.A.M.- Pumas,Queretaro,APERTURA ,1.33,4.6,7.5,1.33,3.25,1.04,13.0,1.25,3.75,1.83,2.03,2.0,1.75,1.4,2.85,1.08,6.0
12,KKku3143,2024-11-06,13:00,INDONESIA - LIGA 1,Persija Jakarta,Madura United,ROUND 10,1.5,3.9,5.5,1.36,2.88,1.02,10.0,1.25,3.5,1.8,1.91,1.85,1.85,1.58,2.19,1.14,4.8
13,WGKq0CLE,2024-11-06,13:00,ROMANIA - LIGA 2,Corvinul,Afumati,ROUND 3,1.75,3.4,4.0,1.37,2.85,1.05,10.0,1.3,3.35,2.0,1.76,1.85,1.88,1.85,1.91,1.22,4.1
14,G6qgIbdm,2024-11-06,15:00,INDIA - ISL,Goa,Punjab,ROUND 8,1.62,3.8,4.33,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.73,2.0,1.65,2.2,1.2,4.4
15,zZSXPKLN,2024-11-06,16:30,EUROPE - EUROPA LEAGUE,Besiktas,Malmo FF,LEAGUE PHASE ,1.65,4.2,4.8,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.62,2.2,1.63,2.25,1.2,4.4
16,zq6jVy56,2024-11-06,18:30,SOUTH AFRICA - PREMIERSHIP,Mamelodi Sundowns,Polokwane,ROUND 17,1.33,4.33,8.5,1.34,3.0,1.04,11.0,1.29,3.45,1.97,1.79,2.38,1.53,1.35,3.05,1.08,6.0
17,hnZVmSbC,2024-11-06,18:30,SOUTH AFRICA - PREMIERSHIP,Stellenbosch,TS Galaxy,ROUND 13,1.83,3.1,4.33,1.5,2.4,1.09,7.5,1.47,2.6,2.6,1.47,2.23,1.6,1.88,1.88,1.2,4.4
18,4zGifDT1,2024-11-06,18:45,EUROPE - CHAMPIONS LEAGUE,Club Brugge KV,Aston Villa,LEAGUE PHASE ,3.3,3.5,2.2,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1,3.1,1.35,1.7,2.1
19,29dGtl0e,2024-11-06,18:45,EUROPE - CHAMPIONS LEAGUE,Shakhtar Donetsk,Young Boys,LEAGUE PHASE ,2.05,3.5,3.7,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2,2.05,1.85,1.3,3.45
