,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
12,QqBhH0W7,2024-12-09,13:45,BULGARIA - PARVA LIGA,Hebar,Arda,ROUND 19,5.0,3.25,1.7,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.38,1.53,5.5,1.15,2.2,1.65
13,vD8UWKM9,2024-12-09,14:00,SERBIA - SUPER LIGA,OFK Beograd,Novi Pazar,ROUND 18,1.75,3.5,3.9,1.4,2.7,1.05,8.5,1.33,3.1,1.95,1.75,1.91,1.83,1.83,1.95,,
14,IJ7pJM1e,2024-12-09,16:00,BULGARIA - PARVA LIGA,Spartak Varna,Slavia Sofia,ROUND 19,2.25,3.0,3.0,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.83,1.83,2.3,1.6,1.35,3.1
15,vRm3oKy3,2024-12-09,16:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Napredak,ROUND 18,1.75,3.3,4.2,1.45,2.55,1.07,7.5,1.35,3.0,2.0,1.7,1.91,1.8,1.83,1.95,,
16,CQMoBP4N,2024-12-09,16:30,GREECE - SUPER LEAGUE,Athens Kallithea,Levadiakos,ROUND 14,2.25,3.1,3.0,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.75,2.35,1.58,1.35,3.1
17,GvTmdEt0,2024-12-09,16:30,ROMANIA - SUPERLIGA,FC Hermannstadt,Otelul,ROUND 19,2.6,2.88,2.75,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62,2.68,1.45,1.43,2.75
18,b1FKQ3iT,2024-12-09,17:00,UKRAINE - PREMIER LEAGUE,Polissya Zhytomyr,Rukh Lviv,ROUND 16,1.95,3.2,3.7,1.53,2.35,1.08,6.5,1.44,2.6,2.3,1.55,2.1,1.65,2.0,1.77,1.22,3.6
19,MZtyRBVs,2024-12-09,18:00,BOSNIA AND HERZEGOVINA - WWIN LIGA BIH,Zeljeznicar,GOSK Gabela,ROUND 17,1.15,6.0,12.0,,,,,1.18,4.33,1.57,2.25,2.45,1.48,,,,
20,SxsINGqd,2024-12-09,18:00,SERBIA - SUPER LIGA,Radnicki Nis,Radnicki 1923,ROUND 18,2.38,3.5,2.5,1.36,2.88,1.05,8.5,1.25,3.6,1.75,1.95,1.65,2.15,,,,
21,OzuUa6iK,2024-12-09,18:00,TURKEY - SUPER LIG,Gaziantep,Rizespor,ROUND 15,2.5,3.4,2.7,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.62,2.2,2.43,1.53,1.45,2.68
22,QwYKPRNh,2024-12-09,18:00,TURKEY - 1. LIG,Amedspor,Sanliurfaspor,ROUND 15,1.65,3.5,4.6,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,2.0,1.73,1.73,2.08,1.2,4.4
23,hSWzi4Mi,2024-12-09,18:00,TURKEY - 1. LIG,Erokspor,Umraniyespor,ROUND 15,2.05,3.6,2.88,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25,2.15,1.68,1.38,3.0
24,radRPYjU,2024-12-09,18:45,ISRAEL - LIGAT HA'AL,Hapoel Hadera,Maccabi Bnei Raina,ROUND 13,3.4,3.1,2.0,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.91,1.8,3.45,1.3,1.75,2.05
25,IRRAdFLi,2024-12-09,19:00,ISRAEL - LIGAT HA'AL,Ironi Tiberias,Netanya,ROUND 13,2.8,3.2,2.2,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0,3.0,1.38,1.63,2.25
26,xOpMyZ3U,2024-12-09,19:00,POLAND - EKSTRAKLASA,Korona Kielce,Pogon Szczecin,ROUND 18,3.0,3.25,2.15,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.7,2.05,3.0,1.38,1.63,2.25
27,Y3ghvY5N,2024-12-09,19:30,ISRAEL - LIGAT HA'AL,H. Beer Sheva,Beitar Jerusalem,ROUND 13,2.28,3.25,3.0,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.25,1.63,1.38,3.0
28,lUr93dlQ,2024-12-09,19:30,ROMANIA - SUPERLIGA,U. Cluj,CFR Cluj,ROUND 19,2.75,3.0,2.5,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.1,1.67,2.75,1.43,1.48,2.6
29,p8ptOHPq,2024-12-09,20:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Nacional Potosi,CLAUSURA ,1.91,3.6,3.3,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.44,2.63,1.87,1.87,1.3,3.45
30,ljOAASoB,2024-12-09,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,De Graafschap,ROUND 18,3.4,3.8,1.91,1.22,4.0,1.02,19.0,1.11,6.5,1.44,2.7,1.4,2.75,3.7,1.26,2.0,1.85
31,tl3k3pvo,2024-12-09,20:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Roda,ROUND 18,3.4,3.6,1.95,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5,3.7,1.26,2.0,1.85
32,dGRI86GN,2024-12-09,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Eindhoven FC,ROUND 18,2.9,3.25,2.25,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,2.85,1.4,1.68,2.15
33,nHlcr69e,2024-12-09,20:30,SPAIN - LALIGA2,FC Cartagena SAD,Gijon,ROUND 18,4.33,3.3,1.83,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.1,1.67,4.4,1.2,1.98,1.88
34,6VQfS7FO,2024-12-09,20:45,ITALY - SERIE A,Monza,Udinese,ROUND 15,2.6,3.0,2.9,1.53,2.38,1.1,7.0,1.5,2.63,2.5,1.53,2.0,1.75,2.5,1.5,1.4,2.85
35,lvMmpnLF,2024-12-09,20:45,FRANCE - LIGUE 2,Metz,Dunkerque,ROUND 15,1.75,3.6,4.33,1.4,2.75,1.04,13.0,1.29,3.5,1.93,1.93,1.83,1.83,1.73,2.08,1.24,3.9
36,xEs71hEi,2024-12-09,21:00,ENGLAND - PREMIER LEAGUE,West Ham,Wolves,ROUND 15,1.95,3.75,3.7,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.53,2.38,1.85,1.93,1.3,3.45
37,QiBthjLU,2024-12-09,21:00,SPAIN - LALIGA,Getafe,Espanyol,ROUND 16,1.8,3.1,5.5,1.62,2.2,1.14,5.5,1.62,2.3,3.0,1.4,2.5,1.5,1.75,2.05,1.16,5.25
38,25K9zSeD,2024-12-09,21:00,ARGENTINA - TORNEO BETANO,Tigre,Ind. Rivadavia,ROUND 26,2.1,3.0,3.8,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.08,1.73,1.28,3.55
39,MqUq6Sjl,2024-12-09,21:00,ENGLAND - LEAGUE ONE,Northampton,Peterborough,ROUND 19,3.4,3.6,2.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,3.55,1.28,1.9,1.95
40,pSpeIKmR,2024-12-09,21:15,PORTUGAL - LIGA PORTUGAL,Estrela,Arouca,ROUND 13,2.5,3.2,2.8,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91,2.43,1.53,1.43,2.75
41,pvRGyUlA,2024-12-09,23:00,JAMAICA - PREMIER LEAGUE,Humble Lions,Mount Pleasant,ROUND 13,11.0,5.5,1.2,1.3,3.2,,,1.2,4.33,1.62,2.2,2.1,1.6,,,,
42,l0kCVuEG,2024-12-09,23:15,ARGENTINA - TORNEO BETANO,Argentinos Jrs,San Lorenzo,ROUND 26,2.05,3.0,4.0,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.5,1.5,2.04,1.72,1.25,3.8
43,A9j8WLbA,2024-12-09,23:15,ARGENTINA - TORNEO BETANO,Belgrano,Estudiantes L.P.,ROUND 26,2.7,3.2,2.6,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.95,1.8,2.68,1.45,1.5,2.5
