,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
23,MZlGlqgt,2024-11-26,20:45,SCOTLAND - PREMIERSHIP,Hibernian,Aberdeen,ROUND 11,2.4,3.4,2.8,1.4,2.75,1.05,11.0,1.25,4.0,1.88,1.98,1.67,2.1,2.43,1.53,1.45,2.68
24,IsCSeQ46,2024-11-26,21:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Salzburg,LEAGUE PHASE ,1.22,7.0,13.0,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.2,1.8,1.95,1.21,4.25,1.05,9.5
25,n7odw6zK,2024-11-26,21:00,EUROPE - CHAMPIONS LEAGUE,Bayern Munich,PSG,LEAGUE PHASE ,1.62,4.4,5.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.75,1.5,2.5,1.58,2.35,1.19,4.5
26,xd2FOo4T,2024-11-26,21:00,EUROPE - CHAMPIONS LEAGUE,Inter,RB Leipzig,LEAGUE PHASE ,1.44,4.75,7.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.7,2.05,1.45,2.68,1.11,6.6
27,tpPI6sJO,2024-11-26,21:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Arsenal,LEAGUE PHASE ,3.1,3.5,2.3,1.36,3.0,1.04,12.0,1.25,4.0,1.8,2.0,1.62,2.2,3.0,1.38,1.65,2.2
28,tOVwkIiM,2024-11-26,21:00,EUROPE - CHAMPIONS LEAGUE,Young Boys,Atalanta,LEAGUE PHASE ,8.0,4.8,1.4,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.75,2.0,6.4,1.12,2.85,1.4
29,pjuW15LO,2024-11-26,21:00,ENGLAND - CHAMPIONSHIP,Sunderland,West Brom,ROUND 17,2.3,3.25,3.3,1.5,2.5,1.07,8.5,1.4,3.0,2.2,1.67,1.91,1.8,2.25,1.63,1.38,3.0
30,UeSMa6cR,2024-11-26,22:45,URUGUAY - PRIMERA DIVISION,Wanderers,Miramar,CLAUSURA ,2.05,3.4,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.1,1.7,1.33,3.3
31,ncn5KflI,2024-11-26,23:00,ARGENTINA - TORNEO BETANO,Newells Old Boys,Independiente,ROUND 24,3.0,2.88,2.6,1.67,2.1,1.17,5.0,1.62,2.2,3.1,1.36,2.25,1.57,3.0,1.38,1.48,2.6
32,dfKzglAQ,2024-11-26,23:00,BRAZIL - SERIE A BETANO,Fluminense,Criciuma,ROUND 35,1.6,3.7,5.5,1.44,2.63,1.07,8.5,1.36,3.2,2.1,1.7,2.05,1.7,1.63,2.25,1.16,5.25
