,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
25,OjaSazmD,2024-11-23,12:00,UKRAINE - PREMIER LEAGUE,Vorskla Poltava,LNZ Cherkasy,ROUND 14,2.5,3.0,2.7,1.48,2.45,1.08,7.0,1.4,2.75,2.2,1.6,1.95,1.8,2.45,1.44,1.4,2.63
26,0zmpGTWG,2024-11-23,12:30,INDIA - ISL,Punjab,North East Utd,ROUND 9,2.15,3.4,2.85,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.3,1.6,1.43,2.75
27,GGtoUulo,2024-11-23,13:00,GERMANY - 2. BUNDESLIGA,Dusseldorf,Elversberg,ROUND 13,2.0,3.7,3.25,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,2.03,1.83,1.3,3.45
28,YVTenuAT,2024-11-23,13:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Karlsruher SC,ROUND 13,2.5,3.75,2.4,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.44,2.63,2.6,1.48,1.53,2.43
29,vkSujNA4,2024-11-23,13:00,GERMANY - 2. BUNDESLIGA,Hannover,Darmstadt,ROUND 13,1.91,3.75,3.4,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,1.95,1.9,1.3,3.45
30,hGAStJXj,2024-11-23,13:00,GERMANY - 2. BUNDESLIGA,Hertha Berlin,Ulm,ROUND 13,1.6,4.0,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.73,2.0,1.63,2.25,1.17,5.0
31,8vifCQbE,2024-11-23,13:00,INDONESIA - LIGA 1,Dewa United,Bali United,ROUND 11,2.3,3.5,2.6,1.33,3.0,1.02,10.0,1.22,3.9,1.67,2.1,1.6,2.2,2.25,1.55,1.4,2.63
32,vcrUAcDO,2024-11-23,13:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Bangkok Utd,ROUND 14,2.7,3.3,2.2,1.33,3.0,1.01,11.0,1.2,4.0,1.65,2.1,1.57,2.25,2.63,1.4,1.56,2.24
33,EubK3NNG,2024-11-23,13:30,ENGLAND - PREMIER LEAGUE,Leicester,Chelsea,ROUND 12,7.0,4.6,1.44,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.67,2.1,5.75,1.14,2.75,1.43
34,ILntZCLH,2024-11-23,13:30,CZECH REPUBLIC - CHANCE LIGA,Jablonec,Ostrava,ROUND 16,2.45,3.4,2.5,1.4,2.75,1.04,12.0,1.25,3.75,1.88,1.98,1.7,2.05,2.68,1.45,1.58,2.35
35,zaQVxbnd,2024-11-23,13:30,ENGLAND - CHAMPIONSHIP,Bristol City,Burnley,ROUND 16,2.75,3.1,2.75,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,1.91,1.8,2.6,1.48,1.48,2.6
36,ShDH01v3,2024-11-23,13:30,ENGLAND - CHAMPIONSHIP,Coventry,Sheffield Utd,ROUND 16,2.6,3.3,2.8,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,1.8,1.91,2.5,1.5,1.45,2.68
37,rFKlCFKU,2024-11-23,13:30,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Cardiff,ROUND 16,2.05,3.4,3.75,1.4,2.75,1.06,10.0,1.33,3.4,2.03,1.83,1.8,1.91,2.04,1.86,1.3,3.45
38,G2FDQ06b,2024-11-23,13:30,HUNGARY - OTP BANK LIGA,Nyiregyhaza,Puskas Academy,ROUND 14,3.3,3.5,1.95,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,3.45,1.3,1.83,2.03
39,C2KEmK6l,2024-11-23,14:00,SPAIN - LALIGA,Valencia,Betis,ROUND 14,2.9,3.0,2.6,1.53,2.38,1.1,7.0,1.5,2.63,2.5,1.53,2.0,1.75,2.85,1.4,1.5,2.5
40,zFKwJ9MG,2024-11-23,14:00,FRANCE - LIGUE 2,Paris FC,Annecy,ROUND 14,1.6,3.9,5.0,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.83,1.83,1.65,2.2,1.19,4.5
41,2NuT2gcc,2024-11-23,14:00,GERMANY - 3. LIGA,Alemannia Aachen,Munich 1860,ROUND 15,2.5,3.3,2.45,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.6,1.48,1.53,2.43
42,rcoUkn2B,2024-11-23,14:00,GERMANY - 3. LIGA,Hansa Rostock,Arminia Bielefeld,ROUND 15,2.38,3.2,2.7,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.83,1.83,2.35,1.58,1.43,2.75
43,hCCApCsT,2024-11-23,14:00,GERMANY - 3. LIGA,RW Essen,Sandhausen,ROUND 15,2.3,3.5,2.6,1.3,3.4,1.02,15.0,1.13,5.0,1.6,2.3,1.5,2.5,2.38,1.55,1.48,2.6
44,G6HojGDi,2024-11-23,14:00,GERMANY - 3. LIGA,SG Dynamo Dresden,Saarbrucken,ROUND 15,1.8,3.6,3.7,1.33,3.25,1.02,15.0,1.19,4.0,1.7,2.1,1.67,2.1,1.85,2.0,1.28,3.55
45,bkZy1XR9,2024-11-23,14:00,GERMANY - 3. LIGA,Verl,Stuttgart II,ROUND 15,1.62,3.8,4.4,1.33,3.25,1.02,15.0,1.17,4.33,1.67,2.15,1.67,2.1,1.68,2.15,1.2,4.4
46,2HOIie3D,2024-11-23,14:00,NORWAY - OBOS-LIGAEN,Egersund,Kongsvinger,PROMOTION ,2.9,3.6,2.05,1.3,3.4,1.03,17.0,1.18,4.5,1.6,2.3,1.53,2.38,3.0,1.38,1.73,2.08
47,bg5HQtrg,2024-11-23,14:00,SPAIN - LALIGA2,FC Cartagena SAD,Almeria,ROUND 16,4.33,3.6,1.75,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.91,4.0,1.23,2.03,1.78
48,tbzXU0bt,2024-11-23,14:00,THAILAND - THAI LEAGUE 1,Rayong FC,Nakhon Pathom,ROUND 14,1.91,3.3,3.25,1.36,2.85,1.04,10.0,1.25,3.5,1.8,1.91,1.7,2.05,2.0,1.77,1.29,3.1
49,8632KwYA,2024-11-23,14:00,TURKEY - SUPER LIG,Gaziantep,Basaksehir,ROUND 13,2.62,3.4,2.5,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.67,2.1,2.5,1.5,1.5,2.5
50,6PyWLViI,2024-11-23,14:00,TURKEY - SUPER LIG,Kayserispor,Fenerbahce,ROUND 13,7.0,4.6,1.4,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.83,1.83,6.6,1.11,2.75,1.43
51,6cgP7YpA,2024-11-23,14:00,TURKEY - 1. LIG,Boluspor,Sanliurfaspor,ROUND 13,1.91,3.25,3.6,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83,2.0,1.8,1.28,3.55
52,MwLOpp46,2024-11-23,14:20,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Orubah,ROUND 11,2.05,3.25,3.0,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.85,1.8,1.91,2.15,1.68,1.38,3.0
53,SjdtK9xS,2024-11-23,14:45,POLAND - EKSTRAKLASA,Lechia Gdansk,Pogon Szczecin,ROUND 16,3.3,3.7,1.91,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25,3.45,1.3,1.93,1.93
54,WENRFI84,2024-11-23,15:00,ITALY - SERIE A,Verona,Inter,ROUND 13,8.0,5.0,1.35,1.29,3.5,1.03,17.0,1.2,4.5,1.57,2.38,1.91,1.91,6.25,1.12,3.0,1.38
55,Y3yxxOJt,2024-11-23,15:00,CROATIA - HNL,Varazdin,Lok. Zagreb,ROUND 14,1.95,3.2,3.6,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.83,1.83,2.0,1.85,1.3,3.45
56,6XkhE71T,2024-11-23,15:00,INDIA - ISL,Mohun Bagan,Jamshedpur,ROUND 9,1.4,4.4,5.8,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.62,2.2,1.5,2.5,1.15,5.5
57,fortmRp3,2024-11-23,15:00,ITALY - SERIE B,Carrarese,Pisa,ROUND 14,3.3,3.2,2.15,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7,3.45,1.3,1.68,2.15
58,lpyko5FF,2024-11-23,15:00,ITALY - SERIE B,Catanzaro,Mantova,ROUND 14,1.83,3.4,4.2,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.91,1.91,1.88,1.98,1.25,3.8
59,U3dOa4U8,2024-11-23,15:00,ITALY - SERIE B,Juve Stabia,Brescia,ROUND 14,2.2,3.1,3.25,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8,2.2,1.65,1.33,3.3
60,MFj2hMMr,2024-11-23,15:00,ITALY - SERIE B,Sassuolo,Salernitana,ROUND 14,1.7,3.8,4.4,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,1.7,2.05,1.7,2.1,1.19,4.5
61,pOGITkgl,2024-11-23,15:30,GERMANY - BUNDESLIGA,Dortmund,Freiburg,ROUND 11,1.65,4.2,4.6,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.62,2.2,1.65,2.2,1.21,4.25
62,E38ZP7hD,2024-11-23,15:30,GERMANY - BUNDESLIGA,Hoffenheim,RB Leipzig,ROUND 11,3.3,3.6,2.05,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,3.3,1.33,1.75,2.05
63,fwAoyY0E,2024-11-23,15:30,GERMANY - BUNDESLIGA,Stuttgart,Bochum,ROUND 11,1.29,5.8,9.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.62,2.2,1.3,3.45,1.1,7.5
64,SrjMmBpK,2024-11-23,15:30,GERMANY - BUNDESLIGA,Wolfsburg,Union Berlin,ROUND 11,2.25,3.25,3.2,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.95,2.25,1.63,1.35,3.1
65,dQbc0hpf,2024-11-23,15:30,QATAR - QSL,Qatar SC,Al-Shahaniya,ROUND 10,2.1,3.6,2.8,1.29,3.3,1.03,10.0,1.14,5.1,1.52,2.38,1.47,2.5,2.0,1.8,1.33,2.9
66,OC0k2EFs,2024-11-23,15:30,QATAR - QSL,Umm-Salal,Al Ahli Doha,ROUND 10,2.38,3.6,2.45,1.29,3.4,1.03,12.0,1.14,5.25,1.49,2.45,1.41,2.7,2.3,1.5,1.44,2.45
67,zgJlCn2m,2024-11-23,15:30,WALES - CYMRU PREMIER,Caernarfon,Barry,ROUND 17,2.0,3.6,3.1,1.29,3.3,1.02,12.0,1.18,4.33,1.57,2.25,1.53,2.37,1.95,1.73,1.3,3.05
68,WKCcAQWa,2024-11-23,15:30,WALES - CYMRU PREMIER,Cardiff Metropolitan,Aberystwyth,ROUND 17,1.44,4.6,5.5,1.3,3.2,1.03,11.0,1.22,3.9,1.67,2.05,1.91,1.8,1.33,2.9,1.08,6.0
69,4YA5841C,2024-11-23,15:30,WALES - CYMRU PREMIER,Flint,Briton Ferry,ROUND 17,1.85,3.75,3.4,1.33,3.0,1.03,11.0,1.22,3.8,1.7,2.05,1.65,2.1,1.91,1.83,1.29,3.1
70,ldqOQoHt,2024-11-23,15:30,WALES - CYMRU PREMIER,Haverfordwest,Bala,ROUND 17,1.83,3.25,4.0,1.5,2.4,1.07,7.0,1.4,2.7,2.2,1.6,2.05,1.67,1.9,1.83,1.22,3.6
71,E3UmLsoI,2024-11-23,15:30,WALES - CYMRU PREMIER,TNS,Penybont,ROUND 17,1.36,4.5,7.0,1.3,3.2,1.02,12.0,1.2,4.0,1.61,2.15,1.91,1.8,1.33,2.9,1.06,7.0
72,Cl3y4WHa,2024-11-23,16:00,ENGLAND - PREMIER LEAGUE,Arsenal,Nottingham,ROUND 12,1.4,4.6,9.5,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,2.05,1.7,1.35,3.1,1.11,6.8
73,p21q2AnC,2024-11-23,16:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Crystal Palace,ROUND 12,1.62,4.0,5.8,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,1.8,1.95,1.6,2.3,1.17,5.0
74,WveT5hmm,2024-11-23,16:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Brighton,ROUND 12,2.38,3.6,2.88,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.5,2.5,2.3,1.6,1.43,2.75
75,v3JHq2Wp,2024-11-23,16:00,ENGLAND - PREMIER LEAGUE,Everton,Brentford,ROUND 12,2.4,3.4,3.0,1.36,3.0,1.05,11.0,1.25,4.0,1.88,2.02,1.67,2.1,2.38,1.55,1.43,2.75
76,69B375Oi,2024-11-23,16:00,ENGLAND - PREMIER LEAGUE,Fulham,Wolves,ROUND 12,1.67,4.0,5.0,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.7,2.05,1.63,2.25,1.19,4.5
77,ER4Se6kf,2024-11-23,16:00,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,St. Truiden,ROUND 15,1.34,5.3,7.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.8,1.95,1.35,3.1,1.1,7.0
78,Kr0AiAAL,2024-11-23,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Deinze,Francs Borains,ROUND 12,4.0,3.8,1.7,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.62,2.2,5.0,1.17,2.35,1.58
79,pfZYzZj5,2024-11-23,16:00,CZECH REPUBLIC - CHANCE LIGA,Slovacko,Mlada Boleslav,ROUND 16,2.1,3.25,3.2,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.91,1.91,2.05,1.8,1.3,3.45
80,UaGbifyn,2024-11-23,16:00,CZECH REPUBLIC - CHANCE LIGA,Sparta Prague,Teplice,ROUND 16,1.25,5.5,9.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.0,1.75,1.28,3.55,1.04,8.0
81,t0XMvKHq,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,Blackburn,Portsmouth,ROUND 16,1.73,3.7,5.0,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,1.83,1.83,1.68,2.15,1.18,4.65
82,OK6Qbu9F,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,Luton,Hull,ROUND 16,2.05,3.5,3.7,1.4,2.75,1.05,11.0,1.29,3.75,1.9,1.95,1.73,2.0,2.04,1.86,1.3,3.45
83,WpAYdJwS,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,Millwall,Sunderland,ROUND 16,2.4,3.1,3.25,1.57,2.25,1.1,7.0,1.44,2.75,2.38,1.57,2.1,1.67,2.25,1.63,1.35,3.1
84,GIo5ic1k,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,Oxford Utd,Middlesbrough,ROUND 16,5.5,4.0,1.62,1.36,3.0,1.04,13.0,1.25,4.0,1.83,2.03,1.83,1.83,4.65,1.18,2.3,1.6
85,IsSaDvO8,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,Preston,Derby,ROUND 16,2.3,3.2,3.4,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.8,2.15,1.68,1.33,3.3
86,lUlXfW7s,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,QPR,Stoke,ROUND 16,2.62,3.3,2.75,1.4,2.75,1.06,10.0,1.3,3.5,2.0,1.85,1.73,2.0,2.5,1.5,1.48,2.6
87,pdrtgAxf,2024-11-23,16:00,ENGLAND - CHAMPIONSHIP,West Brom,Norwich,ROUND 16,1.83,3.6,4.5,1.4,2.75,1.06,10.0,1.33,3.4,2.03,1.83,1.83,1.83,1.88,2.02,1.24,3.9
88,ANJv0vuP,2024-11-23,16:00,GREECE - SUPER LEAGUE,Lamia,OFI Crete,ROUND 12,2.62,3.2,2.45,1.44,2.63,1.05,9.0,1.33,3.0,2.1,1.7,1.91,1.91,2.68,1.45,1.5,2.5
89,OpUeQiCF,2024-11-23,16:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Gyor,ROUND 14,1.95,3.5,3.3,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1,2.0,1.85,1.28,3.55
90,lCDr8syQ,2024-11-23,16:00,MOROCCO - BOTOLA PRO,IR Tanger,Moghreb Tetouan,ROUND 11,2.0,2.95,3.95,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.25,1.57,2.03,1.78,1.25,3.8
91,QJ3cU9h5,2024-11-23,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Larne,ROUND 18,3.6,3.2,1.95,1.42,2.65,1.07,8.5,1.4,2.85,2.32,1.57,2.1,1.67,3.65,1.26,1.81,1.95
92,Moc6SmNH,2024-11-23,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Dungannon,ROUND 18,2.5,3.4,2.45,1.3,3.2,1.03,12.5,1.22,4.1,1.74,2.02,1.58,2.25,2.63,1.46,1.5,2.5
93,UB0EQRiU,2024-11-23,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Cliftonville,Loughgall,ROUND 18,1.25,5.0,9.5,1.21,4.0,1.02,13.0,1.15,5.3,1.52,2.45,1.87,1.86,1.33,3.25,1.06,7.0
94,2JXvsmxB,2024-11-23,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Portadown,Glenavon,ROUND 18,2.3,3.25,2.8,1.36,2.9,1.05,10.5,1.29,3.4,1.98,1.77,1.79,1.94,2.38,1.56,1.41,2.8
95,UVEER2gA,2024-11-23,16:00,PORTUGAL - LIGA 3,Braga B,Trofense,ROUND 10,2.25,3.0,3.1,1.48,2.5,1.07,7.0,1.4,2.7,2.25,1.57,1.91,1.8,2.2,1.57,1.3,3.05
96,SMSGxTqA,2024-11-23,16:00,ROMANIA - LIGA 1,FC Hermannstadt,U. Cluj,ROUND 17,3.5,3.1,2.05,1.5,2.5,1.08,7.5,1.4,2.75,2.35,1.57,2.0,1.73,3.45,1.3,1.73,2.08
97,C2YeAHLG,2024-11-23,16:00,SCOTLAND - PREMIERSHIP,Rangers,Dundee Utd,ROUND 13,1.25,6.0,12.0,1.25,3.75,1.02,17.0,1.13,5.0,1.5,2.5,1.95,1.8,1.24,3.9,1.04,9.0
98,WjoUi95k,2024-11-23,16:00,SCOTLAND - PREMIERSHIP,Ross County,Motherwell,ROUND 13,2.8,3.25,2.6,1.44,2.63,1.05,8.0,1.33,3.2,2.2,1.67,1.91,1.91,2.75,1.43,1.48,2.6
99,vHlxjmz2,2024-11-23,16:00,SCOTLAND - PREMIERSHIP,St Johnstone,Kilmarnock,ROUND 13,3.0,3.4,2.38,1.4,2.75,1.04,10.0,1.27,3.5,1.98,1.88,1.75,2.0,2.85,1.4,1.6,2.3
100,fPWODjS8,2024-11-23,16:00,SCOTLAND - PREMIERSHIP,St. Mirren,Aberdeen,ROUND 13,3.1,3.3,2.38,1.4,2.75,1.04,10.0,1.3,3.4,2.03,1.83,1.8,1.95,3.0,1.38,1.65,2.2
101,8URWtE7F,2024-11-23,16:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Livingston,ROUND 15,4.5,3.5,1.73,1.44,2.63,1.03,9.5,1.33,3.25,2.08,1.73,2.0,1.73,3.9,1.24,2.05,1.75
102,trQvuhxS,2024-11-23,16:00,SCOTLAND - CHAMPIONSHIP,Ayr,Dunfermline,ROUND 15,1.95,3.2,4.0,1.5,2.5,1.07,7.5,1.36,3.0,2.15,1.67,2.0,1.73,1.98,1.88,1.26,3.7
103,8hAJX9U1,2024-11-23,16:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Raith,ROUND 15,3.3,3.2,2.2,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.9,1.73,2.0,3.3,1.33,1.68,2.15
104,0S6BZVak,2024-11-23,16:00,SCOTLAND - CHAMPIONSHIP,Morton,Partick Thistle,ROUND 15,3.7,3.25,2.0,1.4,2.75,1.05,8.5,1.3,3.4,2.0,1.85,1.83,1.83,3.3,1.33,1.85,2.0
105,vVwOqx6D,2024-11-23,16:15,SPAIN - LALIGA,Atl. Madrid,Alaves,ROUND 14,1.33,4.6,11.0,1.4,2.75,1.05,11.0,1.33,3.4,2.03,1.87,2.38,1.53,1.35,3.1,1.05,8.0
106,I5EXrOYI,2024-11-23,16:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Taawon,ROUND 11,3.3,3.5,1.85,1.36,3.0,1.03,8.5,1.22,3.75,1.8,2.0,1.67,2.1,3.45,1.3,1.8,2.0
