,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
23,Eouq8Gmm,2024-12-07,13:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Hertha Berlin,ROUND 15,2.62,3.8,2.3,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.44,2.63,2.68,1.45,1.58,2.35
24,l0uP2LB7,2024-12-07,13:00,GERMANY - 2. BUNDESLIGA,Hannover,Ulm,ROUND 15,1.53,4.0,5.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.91,1.8,1.55,2.38,1.14,5.75
25,rRWa4YnC,2024-12-07,13:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Karlsruher SC,ROUND 15,2.15,3.7,2.88,1.3,3.4,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.2,1.65,1.4,2.85
26,lWmJXXQi,2024-12-07,13:00,INDONESIA - LIGA 1,Bali United,PSM Makassar,ROUND 13,1.95,3.2,3.6,1.42,2.63,1.04,8.5,1.33,3.1,2.0,1.73,1.83,1.85,2.0,1.77,1.25,3.4
27,0IeEdAqJ,2024-12-07,13:00,QATAR - QSL,Al Ahli Doha,Al-Sadd,ROUND 11,5.5,4.8,1.4,1.17,4.5,,,1.06,7.5,1.26,3.55,1.38,2.8,4.8,1.14,2.63,1.4
28,A31Hp3IU,2024-12-07,13:30,ENGLAND - PREMIER LEAGUE,Everton,Liverpool,ROUND 15,7.0,4.4,1.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.91,1.91,5.9,1.13,2.68,1.45
29,bDq5fKme,2024-12-07,13:30,CZECH REPUBLIC - CHANCE LIGA,Slovacko,FK Pardubice,ROUND 18,1.62,3.6,5.0,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,2.05,1.7,1.63,2.25,1.19,4.5
30,YicloGu9,2024-12-07,13:30,ENGLAND - CHAMPIONSHIP,Leeds,Derby,ROUND 19,1.36,4.6,10.0,1.36,3.0,1.04,13.0,1.25,4.0,1.83,2.03,2.2,1.62,1.35,3.1,1.1,7.0
31,h8hOcgPE,2024-12-07,13:30,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Preston,ROUND 19,2.0,3.3,4.2,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,2.0,1.73,1.98,1.92,1.23,4.0
32,QLjWeXgR,2024-12-07,13:30,ENGLAND - CHAMPIONSHIP,Sunderland,Stoke,ROUND 19,1.8,3.6,4.75,1.44,2.63,1.06,10.0,1.33,3.4,2.05,1.8,1.91,1.8,1.73,2.08,1.2,4.4
33,p4z6DAbE,2024-12-07,13:30,ENGLAND - LEAGUE ONE,Lincoln,Charlton,ROUND 19,2.2,3.2,3.3,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.95,1.8,2.2,1.65,1.35,3.1
34,QyR02pjD,2024-12-07,13:30,ENGLAND - LEAGUE ONE,Wigan,Leyton Orient,ROUND 19,2.25,3.1,3.25,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.75,2.2,1.65,1.38,3.0
35,EoH1s0QG,2024-12-07,13:30,ENGLAND - LEAGUE TWO,Crewe,Bradford City,ROUND 19,2.25,3.1,3.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83,2.1,1.7,1.33,3.3
36,K47GyVge,2024-12-07,13:30,ENGLAND - LEAGUE TWO,Port Vale,Walsall,ROUND 19,2.62,3.2,2.7,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91,2.6,1.48,1.5,2.5
37,pzZDk8uR,2024-12-07,13:30,HUNGARY - OTP BANK LIGA,Kecskemeti TE,DVTK,ROUND 16,2.5,3.2,2.7,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.35,1.58,1.45,2.68
38,x8ddRIQp,2024-12-07,13:30,GREECE - SUPER LEAGUE 2,PAE Chania,Asteras Tripolis B,ROUND 12,1.83,3.1,3.9,,,1.05,8.0,1.44,2.62,2.25,1.57,2.1,1.67,1.9,1.78,,
39,UsgrSYh3,2024-12-07,13:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Ettifaq,ROUND 13,2.38,3.1,2.6,1.5,2.5,1.07,7.5,1.36,3.0,2.15,1.67,1.91,1.8,2.5,1.5,1.48,2.6
40,txiMNilI,2024-12-07,14:00,SPAIN - LALIGA,Las Palmas,Valladolid,ROUND 16,1.75,3.6,4.75,1.4,2.75,1.06,10.0,1.33,3.4,2.05,1.85,1.95,1.8,1.73,2.08,1.21,4.25
41,pfRRVao1,2024-12-07,14:00,BULGARIA - PARVA LIGA,Botev Vratsa,Cherno More,ROUND 19,5.8,3.4,1.57,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.38,1.53,5.5,1.15,2.38,1.55
42,tGPiQQTq,2024-12-07,14:00,FRANCE - LIGUE 2,Grenoble,Amiens,ROUND 15,2.38,3.2,2.9,1.53,2.38,1.07,9.0,1.44,2.63,2.35,1.57,2.0,1.73,2.35,1.58,1.43,2.75
43,Wby0Mvfm,2024-12-07,14:00,GERMANY - 3. LIGA,Dortmund II,Wehen,ROUND 17,2.62,3.4,2.38,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.6,1.48,1.58,2.35
44,KK7s4cvJ,2024-12-07,14:00,GERMANY - 3. LIGA,Hansa Rostock,Sandhausen,ROUND 17,2.0,3.3,3.3,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1,2.05,1.8,1.33,3.3
45,Cf4Z5J96,2024-12-07,14:00,GERMANY - 3. LIGA,Ingolstadt,Aue,ROUND 17,1.91,3.5,3.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,1.93,1.93,1.3,3.45
46,tlyPGzOO,2024-12-07,14:00,GERMANY - 3. LIGA,Mannheim,Cottbus,ROUND 17,2.8,3.4,2.2,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5,2.85,1.4,1.63,2.25
47,C8q8KIOa,2024-12-07,14:00,GERMANY - 3. LIGA,Unterhaching,Hannover II,ROUND 17,2.38,3.3,2.62,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.3,1.6,1.43,2.75
48,fXdliiFk,2024-12-07,14:00,GREECE - SUPER LEAGUE 2,Niki Volos,Giannina,ROUND 12,2.45,3.13,2.55,,,1.03,9.5,1.3,3.25,1.95,1.78,1.75,2.0,,,,
49,Cl5qtfyB,2024-12-07,14:00,ISRAEL - LIGAT HA'AL,Maccabi Petah Tikva,Kiryat Shmona,ROUND 13,2.3,3.1,2.8,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91,2.3,1.6,1.4,2.85
50,bc3pwWlD,2024-12-07,14:00,SPAIN - LALIGA2,Elche,Cadiz CF,ROUND 18,1.83,3.4,4.2,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67,1.83,2.03,1.22,4.15
51,fJVafpFs,2024-12-07,14:00,TURKEY - SUPER LIG,Goztepe,Adana Demirspor,ROUND 15,1.25,5.8,10.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.0,1.73,1.3,3.45,1.04,8.0
52,2qTqKNiU,2024-12-07,14:00,TURKEY - 1. LIG,Manisa FK,Corum,ROUND 15,2.3,3.1,2.8,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83,2.3,1.6,1.4,2.85
53,Srr3pcXN,2024-12-07,14:30,AUSTRIA - 2. LIGA,Bregenz,Sturm Graz II,ROUND 16,2.3,3.75,2.45,1.25,3.55,1.01,13.0,1.14,5.0,1.48,2.5,1.44,2.6,,,,
54,WGlfnJ2B,2024-12-07,14:30,AUSTRIA - 2. LIGA,Lafnitz,A. Lustenau,ROUND 16,3.4,3.6,1.85,1.3,3.2,1.03,11.0,1.2,4.0,1.61,2.15,1.6,2.2,,,1.83,1.95
55,Kzbr7ebs,2024-12-07,14:30,SOUTH AFRICA - PREMIERSHIP,TS Galaxy,AmaZulu,ROUND 9,1.95,2.9,4.2,1.56,2.28,1.11,6.5,1.56,2.35,2.85,1.4,2.35,1.54,2.02,1.76,1.23,4.1
56,dxJ3Uoh4,2024-12-07,14:30,UKRAINE - PREMIER LEAGUE,Ch. Odesa,Kryvbas,ROUND 16,6.0,3.8,1.5,1.38,2.7,1.06,9.5,1.35,3.1,2.17,1.65,2.25,1.58,6.5,1.11,2.55,1.49
57,6wLVexkn,2024-12-07,14:45,POLAND - EKSTRAKLASA,Lechia Gdansk,Slask Wroclaw,ROUND 18,2.7,3.3,2.38,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05,2.68,1.45,1.55,2.38
58,pvu0wYNP,2024-12-07,15:00,ITALY - SERIE A,Genoa,Torino,ROUND 15,2.4,3.1,3.1,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.0,1.75,2.38,1.55,1.38,3.0
59,bmGbomEi,2024-12-07,15:00,CROATIA - HNL,Istra 1961,Varazdin,ROUND 16,2.5,3.1,2.75,1.44,2.63,1.07,9.0,1.4,2.75,2.25,1.62,1.83,1.83,2.43,1.53,1.45,2.68
60,hS6Fn17e,2024-12-07,15:00,INDIA - ISL,Bengaluru FC,Kerala Blasters,ROUND 11,2.05,3.25,3.3,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,1.73,2.0,2.05,1.75,1.33,3.3
61,Wrwx18BU,2024-12-07,15:00,ITALY - SERIE B,Bari,Cesena,ROUND 16,2.38,3.2,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.95,2.35,1.58,1.4,2.85
62,neDoLBdn,2024-12-07,15:00,ITALY - SERIE B,Carrarese,Palermo,ROUND 16,3.2,3.25,2.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,3.3,1.33,1.65,2.2
63,xpSTXlth,2024-12-07,15:00,ITALY - SERIE B,Mantova,Pisa,ROUND 16,3.25,3.1,2.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,3.3,1.33,1.68,2.15
64,AcQyWSA4,2024-12-07,15:00,ITALY - SERIE B,Modena,Salernitana,ROUND 16,1.95,3.4,3.7,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,1.98,1.88,1.25,3.8
65,MNCCSibS,2024-12-07,15:00,PORTUGAL - LIGA PORTUGAL 2,Benfica B,Leiria,ROUND 13,2.2,3.25,2.88,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.8,1.91,2.2,1.65,1.35,3.1
66,Wxz1Ahxp,2024-12-07,15:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Academico Viseu,ROUND 13,2.4,3.1,2.7,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.73,2.5,1.5,1.48,2.6
67,zRfjBPig,2024-12-07,15:00,SLOVENIA - PRVA LIGA,Celje,Domzale,ROUND 18,1.25,5.0,9.0,1.25,3.45,1.02,13.0,1.17,4.5,1.55,2.3,1.95,1.8,,,,
68,rcNP5q65,2024-12-07,15:30,GERMANY - BUNDESLIGA,Bayer Leverkusen,St. Pauli,ROUND 13,1.22,6.0,12.0,1.25,3.75,1.02,19.0,1.17,5.0,1.53,2.5,2.0,1.75,1.24,3.9,,
69,Yo0boFKj,2024-12-07,15:30,GERMANY - BUNDESLIGA,Bayern Munich,Heidenheim,ROUND 13,1.07,11.0,26.0,1.13,5.0,1.01,26.0,1.08,8.0,1.29,3.75,2.1,1.67,1.1,7.0,,
70,6Dwubh4d,2024-12-07,15:30,GERMANY - BUNDESLIGA,Bochum,Werder Bremen,ROUND 13,3.25,3.7,2.05,1.27,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38,3.3,1.33,1.73,2.08
71,0hhp9ICc,2024-12-07,15:30,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Augsburg,ROUND 13,1.53,4.2,5.8,1.27,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.7,2.05,1.55,2.38,1.14,5.75
72,MLLRLed3,2024-12-07,15:30,GERMANY - BUNDESLIGA,Holstein Kiel,RB Leipzig,ROUND 13,5.0,4.33,1.57,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.5,1.57,2.25,5.25,1.16,2.38,1.55
73,KSBmB9bC,2024-12-07,15:30,QATAR - QSL,Al-Duhail,Al Khor,ROUND 11,1.14,6.5,12.0,1.18,4.2,,,1.09,6.5,1.3,3.15,1.9,1.81,1.14,4.8,,
74,hhh6bWE6,2024-12-07,15:30,QATAR - QSL,Qatar SC,Al Rayyan,ROUND 11,4.8,4.33,1.5,1.25,3.6,,,1.12,5.8,1.42,2.7,1.52,2.38,4.8,1.14,2.3,1.5
75,pQ7UTBTk,2024-12-07,15:30,WALES - CYMRU PREMIER,Aberystwyth,Caernarfon,ROUND 19,4.75,4.0,1.57,1.25,3.55,1.02,12.0,1.15,4.8,1.5,2.4,1.61,2.15,5.0,1.13,2.45,1.44
76,rLoZRXD8,2024-12-07,15:30,WALES - CYMRU PREMIER,Cardiff Metropolitan,Flint,ROUND 19,1.73,3.7,4.0,1.3,3.2,1.03,11.0,1.22,3.9,1.67,2.05,1.65,2.1,1.8,1.95,1.22,3.6
77,GYqsQBrL,2024-12-07,15:30,WALES - CYMRU PREMIER,Penybont,Connahs Q.,ROUND 19,1.53,3.8,5.5,1.36,2.88,1.04,9.5,1.25,3.5,1.8,1.91,1.91,1.8,1.57,2.2,1.17,4.3
78,0hWcZX5S,2024-12-07,15:30,WALES - CYMRU PREMIER,TNS,Newtown,ROUND 19,1.07,9.0,19.0,1.15,4.75,,,1.06,8.0,1.22,3.75,2.0,1.73,1.08,6.0,,
79,MLgaj7lg,2024-12-07,16:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Southampton,ROUND 15,1.33,5.5,8.5,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,1.75,2.0,1.33,3.3,1.1,7.0
80,Imm8loJ5,2024-12-07,16:00,ENGLAND - PREMIER LEAGUE,Brentford,Newcastle,ROUND 15,2.88,3.6,2.38,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,2.68,1.45,1.6,2.3
81,j1oGnPmI,2024-12-07,16:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Manchester City,ROUND 15,5.5,4.2,1.6,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1,4.65,1.18,2.25,1.63
82,zBI6DVGd,2024-12-07,16:00,BELGIUM - JUPILER PRO LEAGUE,Genk,Kortrijk,ROUND 17,1.3,5.5,8.5,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.8,1.95,1.35,3.1,1.11,6.8
83,pjgimzVA,2024-12-07,16:00,BELGIUM - CHALLENGER PRO LEAGUE,RAAL La Louviere,Genk U23,ROUND 14,1.57,4.0,5.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.53,2.43,1.18,4.8
84,YkO7EuuR,2024-12-07,16:00,CZECH REPUBLIC - CHANCE LIGA,Jablonec,Dukla Prague,ROUND 18,1.44,4.2,6.5,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,1.91,1.91,1.45,2.68,1.12,6.4
85,AP0vT4Gi,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Cardiff,Watford,ROUND 19,2.3,3.5,3.1,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1,2.2,1.65,1.38,3.0
86,tbA2NCm2,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Hull,Blackburn,ROUND 19,2.6,3.3,2.8,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.83,1.73,2.0,2.5,1.5,1.45,2.68
87,URGuRro4,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Luton,Swansea,ROUND 19,2.3,3.3,3.25,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.83,1.73,2.0,2.25,1.63,1.38,3.0
88,hfDkqfAL,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Millwall,Coventry,ROUND 19,2.62,3.1,2.9,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,1.91,1.8,2.5,1.5,1.45,2.68
89,Ox4LwYXr,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Plymouth,Oxford Utd,ROUND 19,2.6,3.4,2.7,1.4,2.75,1.06,10.0,1.29,3.75,1.93,1.93,1.67,2.1,2.43,1.53,1.45,2.68
90,phhUyC2e,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,Portsmouth,Bristol City,ROUND 19,3.2,3.4,2.3,1.4,2.75,1.05,11.0,1.29,3.75,1.95,1.9,1.73,2.0,3.1,1.35,1.68,2.15
91,hIexzjX7,2024-12-07,16:00,ENGLAND - CHAMPIONSHIP,QPR,Norwich,ROUND 19,3.1,3.4,2.38,1.4,2.75,1.06,10.0,1.29,3.75,1.95,1.9,1.73,2.0,3.0,1.38,1.63,2.25
92,YqkW0XE8,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Barnsley,Birmingham,ROUND 19,3.0,3.5,2.2,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,3.3,1.33,1.75,2.05
93,6cmvaBqL,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Blackpool,Rotherham,ROUND 19,2.1,3.3,3.3,1.37,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,2.1,1.7,1.33,3.3
94,lIj3gk7r,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Bolton,ROUND 19,4.4,3.7,1.75,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.7,2.05,4.4,1.2,2.15,1.68
95,bssAgPQO,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Burton,Wrexham,ROUND 19,3.9,3.4,1.91,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.8,1.95,3.9,1.24,1.95,1.9
96,drfBiTye,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Shrewsbury,ROUND 19,2.2,3.25,3.3,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8,2.1,1.7,1.35,3.1
97,IcrKk767,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Crawley,Stevenage,ROUND 19,2.9,3.1,2.45,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.91,2.68,1.45,1.55,2.38
98,QDrEBlTQ,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Mansfield,Huddersfield,ROUND 19,3.3,3.4,2.1,1.36,3.0,1.04,12.0,1.25,3.75,1.85,2.0,1.7,2.05,3.3,1.33,1.75,2.05
99,IBNh46L0,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Stockport County,Exeter,ROUND 19,1.6,3.9,5.5,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.95,1.95,1.8,1.58,2.35,1.16,5.25
100,6X3mQmrK,2024-12-07,16:00,ENGLAND - LEAGUE ONE,Wycombe,Reading,ROUND 19,1.67,4.0,4.6,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.62,2.2,1.63,2.25,1.19,4.5
101,UcsbNvZp,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Accrington,Bromley,ROUND 19,2.45,3.25,2.8,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.38,1.55,1.45,2.68
102,p6PporRi,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Barrow,MK Dons,ROUND 19,2.8,3.2,2.5,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.91,2.75,1.43,1.58,2.35
103,hWShqMe4,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Chesterfield,Tranmere,ROUND 19,1.7,3.6,4.8,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.91,1.68,2.15,1.18,4.8
104,pngYOiAk,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Doncaster,Cheltenham,ROUND 19,1.44,4.2,6.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.83,1.83,1.48,2.6,1.14,5.75
105,tEnsNVv2,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Gillingham,Salford,ROUND 19,2.2,3.1,3.3,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,1.91,1.8,2.15,1.68,1.38,3.0
106,Y7ZSpZW8,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Harrogate,AFC Wimbledon,ROUND 19,4.6,3.4,1.75,1.44,2.63,1.05,11.0,1.3,3.4,2.03,1.83,1.91,1.8,4.5,1.19,2.1,1.7
107,UZSyqD1L,2024-12-07,16:00,ENGLAND - LEAGUE TWO,Morecambe,Grimsby,ROUND 19,2.75,3.3,2.45,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.67,2.1,2.68,1.45,1.53,2.43
