,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
12,OUgeLeOt,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,AS Roma,Braga,LEAGUE PHASE ,1.7,3.75,4.8,1.36,3.0,1.05,11.0,1.29,3.75,1.91,1.99,1.91,1.91,1.68,2.15,1.21,4.25
13,2agKodas,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Hoffenheim,FCSB,LEAGUE PHASE ,1.44,4.6,6.5,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,1.8,1.95,1.43,2.75,1.13,5.9
14,lzKCn2Am,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Ludogorets,AZ Alkmaar,LEAGUE PHASE ,3.0,3.25,2.38,1.4,2.75,1.06,10.0,1.29,3.75,1.98,1.92,1.7,2.05,3.0,1.38,1.6,2.3
15,zDZh8efL,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Malmo FF,Galatasaray,LEAGUE PHASE ,3.4,3.6,2.05,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63,3.45,1.3,1.83,2.07
16,byG7xOom,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Olympiacos Piraeus,Twente,LEAGUE PHASE ,1.8,3.6,4.33,1.36,3.0,1.04,12.0,1.25,4.0,1.8,2.0,1.7,2.05,1.75,2.05,1.22,4.15
17,p86CI8wH,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,PAOK,Ferencvaros,LEAGUE PHASE ,1.91,3.5,4.0,1.4,2.75,1.05,11.0,1.29,3.75,1.95,1.95,1.8,1.95,1.92,1.98,1.25,3.8
18,Ik6f5qoA,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Plzen,Manchester Utd,LEAGUE PHASE ,5.5,4.2,1.57,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.7,2.05,5.5,1.15,2.38,1.55
19,lI4jDsxI,2024-12-12,18:45,EUROPE - EUROPA LEAGUE,Royale Union SG,Nice,LEAGUE PHASE ,2.05,3.5,3.5,1.4,2.75,1.06,10.0,1.33,3.4,2.05,1.85,1.8,1.95,2.05,1.75,1.3,3.45
20,f1I8K2w8,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Basaksehir,Heidenheim,LEAGUE PHASE ,2.25,3.3,2.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0,2.3,1.6,1.4,2.85
21,Ya3ZxuUF,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Din. Minsk,Larne,LEAGUE PHASE ,1.36,4.2,7.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.38,1.53,1.43,2.75,1.1,7.0
22,pSdvhMcm,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,FC Copenhagen,Hearts,LEAGUE PHASE ,1.33,4.8,7.5,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.91,1.8,1.4,2.85,1.11,6.8
23,QmmKnRL7,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Fiorentina,LASK,LEAGUE PHASE ,1.3,5.0,7.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,1.83,1.83,1.35,3.1,1.1,7.0
24,K43a0a8c,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,HJK,Molde,LEAGUE PHASE ,4.6,4.0,1.57,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.73,2.0,4.5,1.19,2.25,1.63
25,A7okpmIa,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Legia,Lugano,LEAGUE PHASE ,1.8,3.7,3.6,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,1.93,1.93,1.28,3.55
26,Y9bue4WH,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Noah,APOEL,LEAGUE PHASE ,2.8,3.2,2.3,1.5,2.5,1.08,8.0,1.36,3.0,2.2,1.65,1.83,1.83,2.85,1.4,1.58,2.35
27,lvz7zXkR,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,O. Ljubljana,Cercle Brugge KSV,LEAGUE PHASE ,1.95,3.4,3.4,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83,2.05,1.75,1.3,3.45
28,K2zwUFA4,2024-12-12,18:45,EUROPE - CONFERENCE LEAGUE,Petrocub,Betis,LEAGUE PHASE ,13.0,6.5,1.15,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.2,1.62,7.0,1.1,4.25,1.21
29,fcO7VgPH,2024-12-12,20:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Independiente,CLAUSURA ,1.85,3.5,3.5,1.25,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.53,2.38,1.88,1.93,1.28,3.55
30,QTlyIMUF,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Ajax,Lazio,LEAGUE PHASE ,2.2,3.5,3.1,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25,2.2,1.65,1.38,3.0
31,jPHlicKM,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Bodo/Glimt,Besiktas,LEAGUE PHASE ,1.75,3.9,4.33,1.25,3.75,1.03,17.0,1.17,5.0,1.5,2.63,1.5,2.5,1.75,2.05,1.24,3.9
32,U9TugJkA,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Elfsborg,Qarabag,LEAGUE PHASE ,2.45,3.5,2.7,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,2.43,1.53,1.48,2.6
33,2LUSPGR0,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,FC Porto,Midtjylland,LEAGUE PHASE ,1.29,5.8,10.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.91,1.91,1.28,3.55,1.05,8.0
34,OWzX7r6F,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Lyon,Eintracht Frankfurt,LEAGUE PHASE ,2.1,3.6,3.25,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.5,1.5,2.5,2.08,1.73,1.35,3.1
35,WW2A2dmJ,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Maccabi Tel Aviv,RFS,LEAGUE PHASE ,1.55,4.0,6.0,1.36,3.0,1.04,12.0,1.25,4.0,1.8,2.0,1.91,1.91,1.53,2.43,1.15,5.5
36,rwV5uKAl,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Rangers,Tottenham,LEAGUE PHASE ,3.25,3.8,2.05,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.5,2.5,3.1,1.35,1.86,2.04
37,SExRTg3F,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Real Sociedad,Dyn. Kyiv,LEAGUE PHASE ,1.25,5.5,13.0,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,2.38,1.53,1.24,3.9,1.03,10.0
38,WC6xtTHb,2024-12-12,21:00,EUROPE - EUROPA LEAGUE,Slavia Prague,Anderlecht,LEAGUE PHASE ,1.44,4.5,6.5,1.33,3.25,1.03,15.0,1.22,4.33,1.67,2.2,1.91,1.91,1.45,2.68,1.16,5.25
39,pfLloEp3,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,Gent,TSC,LEAGUE PHASE ,1.22,5.8,9.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.8,1.91,1.3,3.45,1.11,6.8
40,QeVFejuJ,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,Mlada Boleslav,Jagiellonia,LEAGUE PHASE ,2.1,3.5,3.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2,2.15,1.68,1.4,2.85
41,lKTTSulI,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,Omonia,SK Rapid,LEAGUE PHASE ,2.8,3.5,2.2,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1,3.0,1.38,1.65,2.2
42,pvNvHc7d,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,Pafos,Celje,LEAGUE PHASE ,1.44,4.33,5.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.53,2.43,1.16,5.25
43,W0Gi53CF,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,Shamrock Rovers,Borac Banja Luka,LEAGUE PHASE ,2.2,3.0,3.2,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.83,1.83,2.25,1.63,1.33,3.3
44,MP94uJXN,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,St. Gallen,Vitoria Guimaraes,LEAGUE PHASE ,2.88,3.5,2.15,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,1.62,2.2,3.0,1.38,1.63,2.25
45,d2bQpZQ0,2024-12-12,21:00,EUROPE - CONFERENCE LEAGUE,TNS,Panathinaikos,LEAGUE PHASE ,9.0,5.5,1.25,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.0,1.73,7.0,1.08,3.3,1.33
