,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
14,OWn1GxRa,2024-11-07,15:00,INDIA - ISL,Kerala Blasters,Hyderabad,ROUND 8,1.33,4.6,7.0,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,1.83,1.83,1.38,3.0,1.13,5.9
15,b9BOOl95,2024-11-07,15:30,EUROPE - CONFERENCE LEAGUE,Vikingur Reykjavik,Borac Banja Luka,LEAGUE PHASE ,2.05,3.4,3.1,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.73,2.0,2.38,1.55,1.43,2.75
16,YyDJubM9,2024-11-07,15:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Qadisiya,Al Feiha,ROUND 10,1.35,4.2,6.5,1.36,3.0,1.04,9.0,1.25,3.75,1.83,1.98,2.1,1.67,1.43,2.75,1.13,5.9
17,8fR1hy6F,2024-11-07,16:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Shabab,ROUND 10,3.5,3.3,1.83,1.44,2.63,1.06,8.0,1.33,3.25,2.08,1.73,2.0,1.73,3.7,1.26,1.85,1.95
18,UDPaReIr,2024-11-07,16:30,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,CSKA Sofia,ROUND 4,3.8,3.3,1.83,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,3.8,1.25,1.85,2.0
19,O6ibYFEq,2024-11-07,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Orubah,Al Ittihad,ROUND 10,7.0,4.75,1.29,1.29,3.5,1.03,10.5,1.17,4.5,1.57,2.35,1.8,1.91,6.8,1.11,3.0,1.38
20,UV4G5dZF,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Bodo/Glimt,Qarabag,LEAGUE PHASE ,1.6,4.33,5.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,1.62,2.2,1.55,2.38,1.19,4.5
21,vq1TmNEq,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Eintracht Frankfurt,Slavia Prague,LEAGUE PHASE ,1.8,3.8,4.33,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,1.78,2.03,1.25,3.8
22,CrQgVoNM,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Elfsborg,Braga,LEAGUE PHASE ,3.6,3.5,2.05,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,1.67,2.1,3.3,1.33,1.85,2.05
23,84roXyTj,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,FCSB,Midtjylland,LEAGUE PHASE ,3.2,3.4,2.25,1.4,2.75,1.06,10.0,1.29,3.75,1.99,1.91,1.75,2.0,3.0,1.38,1.63,2.25
24,pv5AWLq9,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Galatasaray,Tottenham,LEAGUE PHASE ,2.1,4.0,3.1,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.75,1.4,2.75,2.08,1.73,1.38,3.0
25,0dY8VOin,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Ludogorets,Ath Bilbao,LEAGUE PHASE ,4.5,3.5,1.85,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,2.0,1.75,3.8,1.25,2.02,1.88
26,S6vpthTI,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Nice,Twente,LEAGUE PHASE ,1.91,3.5,4.2,1.4,2.75,1.06,10.0,1.33,3.4,2.06,1.84,1.8,1.95,1.92,1.98,1.25,3.8
27,WCtMyxAD,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Olympiacos Piraeus,Rangers,LEAGUE PHASE ,1.91,3.6,4.0,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.05,1.7,2.05,1.91,1.99,1.24,3.9
28,bNGCFihI,2024-11-07,18:45,EUROPE - EUROPA LEAGUE,Royale Union SG,AS Roma,LEAGUE PHASE ,2.9,3.4,2.45,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.95,2.75,1.43,1.55,2.38
29,nagOUh0M,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,Gent,Omonia,LEAGUE PHASE ,1.53,3.9,5.5,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.91,1.8,1.55,2.38,1.16,5.25
30,IZ1eIXTr,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,HJK,O. Ljubljana,LEAGUE PHASE ,3.5,3.4,1.91,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,3.3,1.33,1.73,2.08
31,vmw6t5HO,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,Legia,Din. Minsk,LEAGUE PHASE ,1.33,4.6,8.0,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,2.2,1.62,1.38,3.0,1.1,7.0
32,K0Dmq1Yb,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,Paphos,FC Astana,LEAGUE PHASE ,1.44,4.0,6.5,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,2.38,1.53,1.28,3.55,1.11,6.8
33,xvVrx5rT,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,Petrocub,SK Rapid,LEAGUE PHASE ,11.0,6.0,1.18,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.1,1.67,7.0,1.1,3.7,1.26
34,pphAhQS9,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,Shamrock Rovers,TNS,LEAGUE PHASE ,1.7,3.7,4.2,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.83,1.83,1.73,2.08,1.18,4.8
35,ljzi1fBs,2024-11-07,18:45,EUROPE - CONFERENCE LEAGUE,TSC,Lugano,LEAGUE PHASE ,4.75,3.9,1.57,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.83,1.83,5.0,1.17,2.3,1.6
36,bR8Aj2ug,2024-11-07,20:45,ITALY - SERIE A,Genoa,Como,ROUND 12,3.1,3.1,2.5,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,1.95,1.8,2.75,1.43,1.53,2.43
37,SblXyxwn,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Ajax,Maccabi Tel Aviv,LEAGUE PHASE ,1.36,5.0,8.5,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.8,1.95,1.35,3.1,1.11,6.8
38,CMWEDMeK,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,AZ Alkmaar,Fenerbahce,LEAGUE PHASE ,2.88,3.4,2.45,1.36,3.0,1.05,11.0,1.29,3.75,1.9,2.0,1.67,2.1,2.75,1.43,1.55,2.38
39,2XnCg14l,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Dyn. Kyiv,Ferencvaros,LEAGUE PHASE ,2.3,3.3,3.2,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.7,1.8,1.95,2.3,1.6,1.38,3.0
40,nJH8u6KH,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Hoffenheim,Lyon,LEAGUE PHASE ,2.62,3.8,2.45,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,1.44,2.63,2.5,1.5,1.55,2.38
41,2aghDwre,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Lazio,FC Porto,LEAGUE PHASE ,2.5,3.5,2.75,1.36,3.0,1.05,11.0,1.25,4.0,1.89,2.01,1.67,2.1,2.38,1.55,1.43,2.75
42,n9MzkO0T,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Manchester Utd,PAOK,LEAGUE PHASE ,1.25,6.0,12.0,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,1.91,1.91,1.24,3.9,1.07,7.5
43,lUQZRXXR,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,Plzen,Real Sociedad,LEAGUE PHASE ,4.5,3.6,1.83,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8,4.15,1.22,2.05,1.85
44,v5WqBCSh,2024-11-07,21:00,EUROPE - EUROPA LEAGUE,RFS,Anderlecht,LEAGUE PHASE ,4.4,4.0,1.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05,4.0,1.23,2.08,1.73
45,tr8x1HtI,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,APOEL,Fiorentina,LEAGUE PHASE ,4.4,3.7,1.65,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.83,1.83,4.8,1.18,2.15,1.68
46,xOtKDfQN,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Betis,Celje,LEAGUE PHASE ,1.22,5.5,10.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.0,1.73,1.28,3.55,1.04,9.0
47,IJ9OTRXI,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Djurgarden,Panathinaikos,LEAGUE PHASE ,3.1,3.3,2.1,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.8,1.91,3.3,1.33,1.7,2.1
48,hfu6AUDE,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,FC Copenhagen,Basaksehir,LEAGUE PHASE ,1.53,4.0,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.83,1.83,1.53,2.43,1.13,5.9
49,Kb0k9fiS,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Hearts,Heidenheim,LEAGUE PHASE ,3.6,3.5,1.85,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.91,3.55,1.28,1.85,2.0
50,nHfGdH7M,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Jagiellonia,Molde,LEAGUE PHASE ,2.38,3.7,2.45,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5,2.43,1.53,1.45,2.68
51,tYvb8TOO,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Larne,St. Gallen,LEAGUE PHASE ,6.5,4.8,1.35,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.73,2.0,5.75,1.14,2.85,1.4
52,bgeCrFPc,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,LASK,Cercle Brugge KSV,LEAGUE PHASE ,2.0,3.6,3.1,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.03,1.83,1.28,3.55
53,SQGesu3B,2024-11-07,21:00,EUROPE - CONFERENCE LEAGUE,Vitoria Guimaraes,Mlada Boleslav,LEAGUE PHASE ,1.25,5.5,8.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.0,1.73,1.26,3.7,1.1,7.5
54,Emn9XsgJ,2024-11-07,21:00,ENGLAND - CHAMPIONSHIP,West Brom,Burnley,ROUND 14,2.3,3.2,3.4,1.5,2.5,1.1,7.0,1.44,2.75,2.38,1.57,2.0,1.73,2.25,1.63,1.35,3.1
55,YoGCvDnC,2024-11-07,22:00,COSTA RICA - PRIMERA DIVISION,AD Santos,Santa Ana,APERTURA ,2.05,3.25,3.3,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,1.83,1.83,2.1,1.7,1.33,3.3
56,h0hIZWhT,2024-11-07,22:45,ARGENTINA - TORNEO BETANO,Talleres Cordoba,Lanus,ROUND 21,1.83,3.4,4.4,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.05,1.7,1.88,1.98,1.23,4.1
57,jkXVhfgi,2024-11-07,23:00,ARGENTINA - TORNEO BETANO,Defensa y Justicia,Argentinos Jrs,ROUND 21,2.5,3.1,2.88,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.05,1.7,2.68,1.45,1.45,2.68
