,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
11,WrgKBZrR,2024-12-01,06:00,AUSTRALIA - A-LEAGUE,Western United,Melbourne Victory,ROUND 6,4.33,3.9,1.7,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.7,2.05,4.25,1.21,2.15,1.68
12,baIaUILd,2024-12-01,06:00,JAPAN - J1 LEAGUE,Sanfrecce Hiroshima,Hokkaido Consadole Sapporo,ROUND 37,1.29,5.5,7.5,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.7,2.05,1.33,3.3,1.1,7.0
13,WthlBW3E,2024-12-01,06:00,JAPAN - J2 LEAGUE,Montedio Yamagata,Okayama,PROMOTION ,2.3,3.25,2.7,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.73,2.0,2.38,1.55,1.43,2.75
14,hbyIJKLi,2024-12-01,06:00,SOUTH KOREA - K LEAGUE 1,Daegu,Asan,RELEGATION ,1.75,3.75,4.33,1.38,2.8,1.05,9.5,1.29,3.55,1.85,1.9,1.77,1.91,1.83,2.0,1.22,4.0
15,b1sgDgS8,2024-12-01,08:00,SOUTH KOREA - K LEAGUE 1,Seoul E-Land,Jeonbuk,RELEGATION ,3.25,3.5,2.1,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.7,2.05,3.1,1.35,1.73,2.08
16,2u9SgIrm,2024-12-01,09:30,INDONESIA - LIGA 1,PSIS Semarang,Semen Padang,ROUND 12,1.75,3.3,4.3,1.48,2.45,1.05,8.0,1.36,2.8,2.15,1.65,2.05,1.7,1.8,1.95,1.18,4.0
17,2wzeefRP,2024-12-01,10:00,ROMANIA - LIGA 2,Selimbar,Steaua Bucuresti,ROUND 15,3.7,3.1,1.97,1.47,2.5,1.08,8.0,1.43,2.7,2.43,1.52,2.12,1.66,3.9,1.24,1.79,1.98
18,l6vvGdkn,2024-12-01,11:30,BULGARIA - PARVA LIGA,Lok. Plovdiv,Botev Plovdiv,ROUND 17,3.8,3.3,1.83,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,3.9,1.24,1.9,1.95
19,QHdpDlvm,2024-12-01,11:30,TURKEY - 1. LIG,Umraniyespor,Genclerbirligi,ROUND 14,2.15,3.25,3.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83,2.2,1.65,1.38,3.0
20,tpTe1FaT,2024-12-01,12:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Mafra,ROUND 12,1.95,3.2,3.5,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,2.05,1.75,1.3,3.45
21,lYSpIH2s,2024-12-01,12:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Ch. Odesa,ROUND 15,1.35,4.2,8.0,1.45,2.55,1.06,8.0,1.36,2.87,2.1,1.67,2.45,1.48,1.36,2.75,1.06,7.0
22,YFF75YaN,2024-12-01,12:15,NETHERLANDS - EREDIVISIE,Utrecht,PSV,ROUND 14,5.8,4.4,1.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.67,2.1,5.9,1.13,2.6,1.48
23,MsTwiskL,2024-12-01,12:15,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Venlo,ROUND 17,1.36,4.6,6.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.62,2.2,1.4,2.85,1.12,6.25
24,UJf3P4E7,2024-12-01,12:15,POLAND - EKSTRAKLASA,Korona Kielce,Gornik Zabrze,ROUND 17,2.4,3.2,2.7,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.95,2.5,1.5,1.45,2.68
25,z3GDrHsK,2024-12-01,12:15,ROMANIA - LIGA 2,Concordia,U Craiova 1948,ROUND 15,2.3,2.9,3.15,1.48,2.48,1.09,7.5,1.43,2.7,2.43,1.52,2.0,1.74,2.38,1.56,1.33,3.2
26,2J5dJCWg,2024-12-01,12:30,ITALY - SERIE A,Udinese,Genoa,ROUND 14,2.0,3.3,3.9,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8,2.01,1.89,1.25,3.8
27,WK0qjzrC,2024-12-01,13:00,INDONESIA - LIGA 1,Persija Jakarta,Persik Kediri,ROUND 12,1.75,3.3,4.4,1.42,2.65,1.04,8.5,1.33,3.1,1.95,1.75,1.95,1.75,1.73,1.95,1.18,4.0
28,0rB7O7tR,2024-12-01,13:00,SCOTLAND - PREMIERSHIP,St Johnstone,Rangers,ROUND 14,9.0,5.0,1.35,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.5,1.8,1.95,5.9,1.13,3.1,1.35
29,fwSBOePc,2024-12-01,13:30,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Genk,ROUND 16,4.5,4.2,1.65,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2,4.15,1.22,2.08,1.73
30,p6BJIn9K,2024-12-01,13:30,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,RWDM,ROUND 13,6.0,4.2,1.44,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.83,1.83,5.75,1.14,2.6,1.48
31,d83f18z3,2024-12-01,13:30,GERMANY - 2. BUNDESLIGA,Karlsruher SC,Hamburger SV,ROUND 14,2.38,3.75,2.6,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.43,1.53,1.5,2.5
32,K68Zi4ck,2024-12-01,13:30,GERMANY - 2. BUNDESLIGA,Nurnberg,Dusseldorf,ROUND 14,2.5,3.6,2.5,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,2.5,1.5,1.5,2.5
33,lxcxCPlL,2024-12-01,13:30,GERMANY - 2. BUNDESLIGA,Ulm,Greuther Furth,ROUND 14,2.3,3.5,2.75,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1,2.35,1.58,1.4,2.85
34,bV2PvsB7,2024-12-01,13:30,GERMANY - 3. LIGA,VfL Osnabruck,Alemannia Aachen,ROUND 16,2.25,3.3,2.75,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1,2.3,1.6,1.4,2.85
35,INkM9Q7d,2024-12-01,13:45,URUGUAY - PRIMERA DIVISION,Racing Montevideo,River Plate,CLAUSURA ,1.95,3.2,3.6,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,2.05,1.8,1.28,3.55
36,bgZVCzz0,2024-12-01,14:00,SPAIN - LALIGA,Villarreal,Girona,ROUND 15,1.85,3.75,3.9,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.62,2.2,1.88,2.02,1.25,3.8
37,Yg4Ueg4U,2024-12-01,14:00,BULGARIA - PARVA LIGA,Krumovgrad,Arda,ROUND 17,2.75,2.88,2.5,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62,2.75,1.43,1.5,2.5
38,ln4xSeEt,2024-12-01,14:00,DENMARK - SUPERLIGA,Lyngby,Sonderjyske,ROUND 17,2.15,3.5,2.88,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.25,1.63,1.38,3.0
39,by41MirI,2024-12-01,14:00,DENMARK - SUPERLIGA,Viborg,Randers FC,ROUND 17,2.38,3.6,2.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25,2.38,1.55,1.48,2.6
40,EyWR7pwf,2024-12-01,14:00,DENMARK - 1ST DIVISION,Vendsyssel,Esbjerg,ROUND 18,2.5,3.6,2.3,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38,2.5,1.5,1.53,2.43
41,xdUkjuTI,2024-12-01,14:00,NORWAY - OBOS-LIGAEN,Moss,Kongsvinger,PROMOTION ,2.3,3.4,2.62,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.9,1.73,2.0,2.38,1.55,1.43,2.75
42,6wX6ybdB,2024-12-01,14:00,SPAIN - LALIGA2,Castellon,Malaga,ROUND 17,1.89,3.3,4.1,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.8,1.91,1.88,1.98,1.23,4.1
43,zsNqXGHG,2024-12-01,14:00,TURKEY - SUPER LIG,Rizespor,Kayserispor,ROUND 14,1.8,3.8,4.0,1.33,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1,1.85,2.0,1.24,3.9
44,OzVDEtbf,2024-12-01,14:00,TURKEY - 1. LIG,Ankaragucu,Pendikspor,ROUND 14,1.65,3.6,4.4,1.37,2.75,1.05,11.0,1.29,3.5,1.93,1.88,1.83,1.83,1.7,2.1,1.19,4.5
45,6yIJRmgt,2024-12-01,14:00,TURKEY - 1. LIG,Sanliurfaspor,Keciorengucu,ROUND 14,2.1,3.2,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.83,1.83,2.2,1.65,1.35,3.1
46,4f4u1Ene,2024-12-01,14:15,SWITZERLAND - SUPER LEAGUE,Winterthur,Sion,ROUND 16,3.6,3.5,1.85,1.37,2.75,1.06,10.0,1.29,3.5,1.93,1.93,1.73,2.0,3.8,1.25,1.93,1.93
47,Kt3YAvVq,2024-12-01,14:30,ENGLAND - PREMIER LEAGUE,Chelsea,Aston Villa,ROUND 13,1.7,4.2,4.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.5,1.53,2.38,1.65,2.2,1.21,4.25
48,EFETUaMF,2024-12-01,14:30,ENGLAND - PREMIER LEAGUE,Manchester Utd,Everton,ROUND 13,1.55,4.2,6.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95,1.53,2.43,1.14,5.75
49,6Dg8NHEk,2024-12-01,14:30,ENGLAND - PREMIER LEAGUE,Tottenham,Fulham,ROUND 13,1.73,4.2,4.33,1.22,4.0,1.02,21.0,1.11,6.5,1.4,3.0,1.44,2.63,1.68,2.15,1.24,3.9
50,h0dv0CNp,2024-12-01,14:30,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Heracles,ROUND 14,1.33,5.0,8.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,1.8,1.95,1.35,3.1,1.11,6.8
51,pfqQNFFi,2024-12-01,14:30,NETHERLANDS - EREDIVISIE,Twente,G.A. Eagles,ROUND 14,1.53,4.2,5.5,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.8,1.95,1.55,2.38,1.17,5.0
52,W29Lj6O0,2024-12-01,14:30,AUSTRIA - BUNDESLIGA,A. Klagenfurt,Tirol,ROUND 15,2.0,3.4,3.25,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0,2.08,1.73,1.3,3.45
53,hIcUlpgD,2024-12-01,14:30,AUSTRIA - BUNDESLIGA,SK Rapid,BW Linz,ROUND 15,1.44,4.33,6.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.8,1.95,1.48,2.6,1.14,5.75
54,nJyMGTzn,2024-12-01,14:30,GREECE - SUPER LEAGUE,Panserraikos,Asteras Tripolis,ROUND 13,2.62,3.2,2.45,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91,2.68,1.45,1.53,2.43
55,QsEnk2Lb,2024-12-01,14:30,SOUTH AFRICA - PREMIERSHIP,Golden Arrows,Cape Town City,ROUND 7,3.3,3.0,2.15,1.52,2.35,1.1,7.0,1.5,2.5,2.65,1.45,2.15,1.64,3.2,1.33,1.56,2.38
56,KEpOlgRF,2024-12-01,14:30,SOUTH AFRICA - PREMIERSHIP,Orlando Pirates,Stellenbosch,ROUND 7,1.57,3.8,5.0,1.3,3.25,1.03,13.0,1.23,4.0,1.78,1.98,1.8,1.93,1.6,2.28,1.17,5.0
57,MoRhGeXg,2024-12-01,14:30,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Dyn. Kyiv,ROUND 15,8.0,4.2,1.36,1.48,2.5,1.07,7.5,1.4,2.7,2.25,1.57,2.62,1.44,7.0,1.06,2.75,1.36
58,YPvNSwLa,2024-12-01,14:45,POLAND - EKSTRAKLASA,Pogon Szczecin,Jagiellonia,ROUND 17,2.05,3.4,3.1,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5,2.08,1.73,1.33,3.3
59,GGCXWOXh,2024-12-01,15:00,FRANCE - LIGUE 1,Montpellier,Lille,ROUND 13,4.2,3.75,1.8,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,4.15,1.22,2.03,1.78
60,rFYV2inD,2024-12-01,15:00,ITALY - SERIE A,Parma,Lazio,ROUND 14,4.0,3.8,1.8,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,1.62,2.2,3.9,1.24,2.03,1.78
61,fg2lLY1s,2024-12-01,15:00,ITALY - SERIE A,Torino,Napoli,ROUND 14,5.0,3.4,1.75,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,2.1,1.67,4.5,1.19,2.05,1.75
62,2qThYuJ5,2024-12-01,15:00,CROATIA - HNL,Lok. Zagreb,Istra 1961,ROUND 15,1.85,3.5,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.91,1.93,1.93,1.25,3.8
63,6761up0S,2024-12-01,15:00,INDIA - ISL,Odisha FC,Bengaluru FC,ROUND 10,2.25,3.4,2.7,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1,2.3,1.6,1.45,2.68
64,zNnwfZcm,2024-12-01,15:00,ITALY - SERIE B,Frosinone,Cesena,ROUND 15,2.88,3.25,2.38,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8,3.0,1.38,1.58,2.35
65,vFqfjicC,2024-12-01,15:00,ITALY - SERIE B,Palermo,Spezia,ROUND 15,2.2,3.1,3.3,1.5,2.5,1.07,9.0,1.36,3.0,2.25,1.62,1.95,1.8,2.3,1.6,1.35,3.1
66,CSs2lVRO,2024-12-01,15:00,ITALY - SERIE B,Pisa,Cosenza,ROUND 15,1.91,3.3,4.0,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.0,1.75,1.93,1.93,1.24,3.9
67,tAhEeni4,2024-12-01,15:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Cliftonville,ROUND 19,2.1,3.2,3.25,1.48,2.45,1.07,7.0,1.4,2.75,2.15,1.61,1.95,1.75,2.05,1.65,1.29,3.1
68,4lyoqGwo,2024-12-01,15:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Pacos Ferreira,ROUND 12,2.0,3.25,3.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8,2.05,1.8,1.28,3.55
69,zi0bkOLO,2024-12-01,15:30,GERMANY - BUNDESLIGA,Mainz,Hoffenheim,ROUND 12,2.05,3.5,3.5,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,1.53,2.38,2.07,1.83,1.3,3.45
70,OrTUh7Cj,2024-12-01,15:30,CZECH REPUBLIC - CHANCE LIGA,FK Pardubice,Ceske Budejovice,ROUND 17,1.62,3.75,4.6,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.8,1.95,1.7,2.1,1.18,4.65
71,Wplj0kKG,2024-12-01,15:30,CZECH REPUBLIC - CHANCE LIGA,Mlada Boleslav,Hradec Kralove,ROUND 17,2.1,3.3,3.1,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.75,2.0,2.2,1.65,1.38,3.0
72,rabg6E9T,2024-12-01,16:00,BELGIUM - JUPILER PRO LEAGUE,Beerschot VA,Cercle Brugge KSV,ROUND 16,3.6,3.7,1.91,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,3.7,1.26,1.9,1.95
73,SWZP0hXj,2024-12-01,16:00,BELGIUM - JUPILER PRO LEAGUE,Leuven,Anderlecht,ROUND 16,3.0,3.5,2.2,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,3.1,1.35,1.68,2.15
74,bDVOd5n1,2024-12-01,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Eupen,RAAL La Louviere,ROUND 13,2.4,3.3,2.6,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1,2.38,1.55,1.48,2.6
75,IRegODD5,2024-12-01,16:00,DENMARK - SUPERLIGA,Vejle,Midtjylland,ROUND 17,4.75,4.2,1.53,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.62,2.2,5.0,1.17,2.38,1.55
76,AXYNYojn,2024-12-01,16:00,ENGLAND - CHAMPIONSHIP,Derby,Sheffield Wed,ROUND 18,2.5,3.2,3.0,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.8,2.43,1.53,1.43,2.75
77,jcg4bnLH,2024-12-01,16:00,GREECE - SUPER LEAGUE,OFI Crete,Olympiacos Piraeus,ROUND 13,8.0,4.4,1.33,1.33,3.25,1.05,11.0,1.22,4.0,1.73,2.08,1.95,1.8,6.8,1.11,2.85,1.4
78,INy44nke,2024-12-01,16:00,SCOTLAND - PREMIERSHIP,Hearts,Aberdeen,ROUND 14,2.4,3.5,2.88,1.36,3.0,1.04,12.0,1.22,4.33,1.8,2.0,1.62,2.2,2.35,1.58,1.4,2.85
79,CxyOEd5m,2024-12-01,16:15,SPAIN - LALIGA,Real Madrid,Getafe,ROUND 15,1.3,5.0,11.0,1.4,2.75,1.07,9.0,1.3,3.5,2.03,1.87,2.38,1.53,1.33,3.3,1.1,7.0
80,4l19rPBr,2024-12-01,16:30,GERMANY - 3. LIGA,Saarbrucken,RW Essen,ROUND 16,1.8,3.6,3.6,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2,1.83,2.03,1.26,3.7
81,x4labade,2024-12-01,16:30,PORTUGAL - LIGA PORTUGAL,Estoril,Famalicao,ROUND 12,3.25,3.1,2.25,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.05,1.7,3.1,1.35,1.68,2.15
82,pIZn3yVG,2024-12-01,16:30,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Oliveirense,ROUND 12,1.65,3.7,4.2,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.73,2.0,1.7,2.1,1.2,4.4
83,C4yu5c04,2024-12-01,16:30,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Benfica B,ROUND 12,2.0,3.25,3.3,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,1.83,1.83,2.03,1.83,1.28,3.55
84,ruGW2zIr,2024-12-01,16:30,SWITZERLAND - SUPER LEAGUE,Servette,Lugano,ROUND 16,1.95,3.5,3.3,1.3,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.05,1.8,1.3,3.45
85,jB2mahH7,2024-12-01,16:30,SWITZERLAND - SUPER LEAGUE,Young Boys,St. Gallen,ROUND 16,1.8,4.0,3.5,1.22,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.44,2.63,1.88,1.98,1.3,3.45
86,4daRLgp4,2024-12-01,16:45,NETHERLANDS - EREDIVISIE,Nijmegen,Ajax,ROUND 14,4.33,3.9,1.73,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.7,2.05,4.15,1.22,2.1,1.7
87,EaWadxR0,2024-12-01,16:45,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Dordrecht,ROUND 17,2.3,3.5,2.5,1.25,3.75,1.03,17.0,1.14,5.5,1.48,2.6,1.44,2.63,2.38,1.55,1.48,2.6
88,b9aTSB4d,2024-12-01,16:45,SOUTH AFRICA - PREMIERSHIP,Polokwane,TS Galaxy,ROUND 7,2.6,2.88,2.75,1.54,2.3,1.11,6.5,1.55,2.38,2.85,1.4,2.3,1.56,2.65,1.45,1.42,2.75
89,82qTWLi3,2024-12-01,17:00,ENGLAND - PREMIER LEAGUE,Liverpool,Manchester City,ROUND 13,2.05,3.6,3.5,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5,2.06,1.84,1.33,3.3
90,Awj6G3mC,2024-12-01,17:00,FRANCE - LIGUE 1,Le Havre,Angers,ROUND 13,2.2,3.25,3.3,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.91,2.25,1.63,1.33,3.3
91,hM7dRK1U,2024-12-01,17:00,FRANCE - LIGUE 1,Lyon,Nice,ROUND 13,1.91,3.7,3.75,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,1.62,2.2,1.91,1.99,1.28,3.55
92,WhvFEsIO,2024-12-01,17:00,FRANCE - LIGUE 1,Toulouse,Auxerre,ROUND 13,1.7,3.8,4.6,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05,1.68,2.15,1.18,4.65
93,Q56DhSgl,2024-12-01,17:00,AUSTRIA - BUNDESLIGA,LASK,Austria Vienna,ROUND 15,2.0,3.6,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1,2.08,1.73,1.35,3.1
94,2iHNviR8,2024-12-01,17:00,HUNGARY - OTP BANK LIGA,Zalaegerszegi,Fehervar FC,ROUND 15,2.15,3.4,2.9,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.2,1.65,1.38,3.0
95,jVt60KWe,2024-12-01,17:00,NORWAY - ELITESERIEN,Brann,Viking,ROUND 30,1.7,4.2,3.6,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.44,2.63,1.75,2.05,1.26,3.7
96,ULuAavn2,2024-12-01,17:00,NORWAY - ELITESERIEN,HamKam,KFUM Oslo,ROUND 30,2.15,3.3,3.0,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0,2.25,1.63,1.38,3.0
97,rPTiONO2,2024-12-01,17:00,NORWAY - ELITESERIEN,Haugesund,Odd,ROUND 30,1.65,3.9,4.2,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.7,2.05,1.73,2.08,1.22,4.15
98,dSXeNsv9,2024-12-01,17:00,NORWAY - ELITESERIEN,Kristiansund,Rosenborg,ROUND 30,4.6,4.2,1.55,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.57,2.25,4.8,1.18,2.3,1.6
99,viN0M1gF,2024-12-01,17:00,NORWAY - ELITESERIEN,Sandefjord,Fredrikstad,ROUND 30,2.25,3.5,2.7,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.35,1.58,1.43,2.75
100,IsM4LL8L,2024-12-01,17:00,NORWAY - ELITESERIEN,Sarpsborg 08,Tromso,ROUND 30,2.2,3.5,2.8,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.25,1.63,1.4,2.85
101,nHQ8KuOR,2024-12-01,17:00,NORWAY - ELITESERIEN,Stromsgodset,Molde,ROUND 30,4.75,4.4,1.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.53,2.38,4.65,1.18,2.3,1.6
102,jPsA7p8O,2024-12-01,17:00,TURKEY - 1. LIG,Karagumruk,Erokspor,ROUND 14,1.53,3.9,5.0,1.3,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.83,1.83,1.55,2.38,1.15,5.5
103,OAN9CDWI,2024-12-01,17:00,UKRAINE - PREMIER LEAGUE,Shakhtar Donetsk,Rukh Lviv,ROUND 15,1.25,5.0,10.0,1.35,2.95,1.03,10.0,1.25,3.5,1.8,1.91,2.4,1.5,1.22,3.6,1.03,9.0
104,MgwD6Csg,2024-12-01,17:15,ITALY - SERIE B,Salernitana,Carrarese,ROUND 15,2.0,3.3,3.6,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,2.0,1.85,1.26,3.7
105,tUO20lUP,2024-12-01,17:30,GERMANY - BUNDESLIGA,Heidenheim,Eintracht Frankfurt,ROUND 12,3.75,3.6,1.91,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.1,1.67,2.1,3.55,1.28,1.97,1.93
106,fuTVQHkC,2024-12-01,17:30,POLAND - EKSTRAKLASA,Stal Mielec,Legia,ROUND 17,3.75,3.5,1.83,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0,3.9,1.24,1.98,1.88
