,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
27,A1MOzbw1,2024-12-14,13:00,INDONESIA - LIGA 1,Borneo,Madura United,ROUND 15,1.44,4.0,6.0,1.3,3.2,0.0,0.0,1.2,4.0,1.65,2.1,1.85,1.85,1.4,2.63,1.08,6.0
28,Y90ZnXC7,2024-12-14,13:00,SERBIA - SUPER LIGA,Tekstilac Odzaci,Mladost,ROUND 19,2.4,3.1,2.7,1.48,2.45,1.07,7.5,1.4,2.75,2.15,1.61,1.91,1.8,0.0,0.0,0.0,0.0
29,lQ871YID,2024-12-14,13:00,THAILAND - THAI LEAGUE 1,Nakhon Ratchasima FC,Buriram,ROUND 12,9.0,5.0,1.22,1.25,3.55,0.0,0.0,1.14,5.0,1.5,2.4,1.91,1.8,7.5,1.05,3.4,1.25
30,8WKxIEoJ,2024-12-14,13:30,CZECH REPUBLIC - CHANCE LIGA,Dukla Prague,Hradec Kralove,ROUND 19,3.9,3.3,1.91,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.91,4.1,1.23,1.95,1.9
31,UwF9SPo3,2024-12-14,13:30,ENGLAND - CHAMPIONSHIP,Bristol City,QPR,ROUND 21,1.85,3.4,4.0,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83,1.88,2.02,1.24,3.9
32,Q58IQ3GF,2024-12-14,13:30,ENGLAND - CHAMPIONSHIP,Coventry,Hull,ROUND 21,1.75,3.7,4.4,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.73,2.0,1.7,2.1,1.2,4.4
33,rcPunBrg,2024-12-14,13:30,ENGLAND - CHAMPIONSHIP,Preston,Leeds,ROUND 21,5.0,3.6,1.67,1.44,2.63,1.06,10.0,1.36,3.2,2.1,1.73,2.1,1.67,4.65,1.18,2.25,1.63
34,CYrSI5zf,2024-12-14,13:30,ENGLAND - LEAGUE ONE,Bolton,Wigan,ROUND 20,1.7,3.7,4.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.91,1.91,1.65,2.2,1.19,4.5
35,jP31X4km,2024-12-14,13:30,ENGLAND - LEAGUE ONE,Leyton Orient,Burton,ROUND 20,1.57,3.8,6.0,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,2.05,1.7,1.53,2.43,1.14,5.75
36,S4RX0oN6,2024-12-14,13:30,ENGLAND - LEAGUE TWO,Salford,Notts Co,ROUND 20,2.5,3.3,2.7,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.67,2.1,2.5,1.5,1.45,2.68
37,zVUuaPiJ,2024-12-14,13:30,ENGLAND - LEAGUE TWO,Tranmere,Harrogate,ROUND 20,1.73,3.5,4.8,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.0,1.73,1.7,2.1,1.19,4.5
38,bVvAYV5j,2024-12-14,13:30,ROMANIA - SUPERLIGA,Otelul,UTA Arad,ROUND 20,1.95,3.1,3.75,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,2.2,1.62,2.08,1.73,1.25,3.8
39,lCq2ZaBC,2024-12-14,13:45,PORTUGAL - LIGA PORTUGAL 2,Alverca,Chaves,ROUND 14,2.62,3.1,2.45,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8,2.68,1.45,1.5,2.5
40,6oTld2Xo,2024-12-14,14:00,SPAIN - LALIGA,Espanyol,Osasuna,ROUND 17,2.75,3.0,2.75,1.5,2.5,1.08,8.0,1.44,2.75,2.38,1.57,1.95,1.8,2.6,1.48,1.45,2.68
41,fiTgtwKs,2024-12-14,14:00,FRANCE - LIGUE 2,Lorient,Paris FC,ROUND 16,2.05,3.4,3.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.91,2.0,1.85,1.3,3.45
42,GQupifYa,2024-12-14,14:00,FRANCE - LIGUE 2,Red Star,Grenoble,ROUND 16,2.7,3.2,2.62,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83,2.6,1.48,1.48,2.6
43,lIhZWnEM,2024-12-14,14:00,GERMANY - 3. LIGA,Arminia Bielefeld,Unterhaching,ROUND 18,1.5,3.9,6.0,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.83,1.83,1.48,2.6,1.14,5.75
44,6cJVCRMj,2024-12-14,14:00,GERMANY - 3. LIGA,Hannover II,Viktoria Koln,ROUND 18,2.5,3.4,2.45,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.5,2.5,2.43,1.53,1.53,2.43
45,K0q5RQyp,2024-12-14,14:00,GERMANY - 3. LIGA,Sandhausen,Aue,ROUND 18,2.1,3.3,3.1,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,2.05,1.75,1.35,3.1
46,zBdbVZxI,2024-12-14,14:00,GERMANY - 3. LIGA,Stuttgart II,Dortmund II,ROUND 18,2.38,3.4,2.6,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5,2.38,1.55,1.48,2.6
47,8MPam8b3,2024-12-14,14:00,GERMANY - 3. LIGA,Wehen,Ingolstadt,ROUND 18,2.45,3.4,2.5,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.5,2.5,2.38,1.55,1.5,2.5
48,I5rqDYy9,2024-12-14,14:00,GREECE - SUPER LEAGUE 2,Iraklis 1908,AEL Larissa,ROUND 13,2.1,3.1,3.13,0.0,0.0,1.05,8.5,1.36,2.9,2.2,1.62,1.9,1.83,2.12,1.62,0.0,0.0
49,juQIfgj4,2024-12-14,14:00,ISRAEL - LIGAT HA'AL,Netanya,Maccabi Bnei Raina,ROUND 14,2.33,3.2,2.95,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.91,2.35,1.58,1.38,3.0
50,GfBo6UIa,2024-12-14,14:00,SPAIN - LALIGA2,Levante,Cordoba,ROUND 19,1.73,3.8,4.2,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.73,2.0,1.8,2.05,1.2,4.4
51,jBbBCqyQ,2024-12-14,14:00,TURKEY - SUPER LIG,Rizespor,Konyaspor,ROUND 16,2.05,3.4,3.5,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.91,2.08,1.73,1.33,3.3
52,M5qYSiz2,2024-12-14,14:00,TURKEY - 1. LIG,Karagumruk,Boluspor,ROUND 16,1.62,3.7,4.5,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.8,1.91,1.68,2.15,1.19,4.5
53,AuoJboIs,2024-12-14,14:30,HUNGARY - OTP BANK LIGA,Zalaegerszegi,Debrecen,ROUND 17,2.15,3.3,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2,2.15,1.68,1.38,3.0
54,U9mS6n4b,2024-12-14,14:30,SOUTH AFRICA - PREMIERSHIP,Golden Arrows,Richards Bay,ROUND 10,2.3,2.9,3.1,1.52,2.35,1.1,6.75,1.5,2.5,2.65,1.45,2.15,1.65,2.38,1.56,1.33,3.25
55,xG2KeOj3,2024-12-14,14:30,UKRAINE - PREMIER LEAGUE,Kryvbas,Karpaty Lviv,ROUND 17,1.7,3.6,4.2,1.36,2.8,1.05,10.0,1.34,3.1,2.16,1.66,2.08,1.68,1.81,1.96,1.24,3.85
56,jLD1ObEj,2024-12-14,15:00,ITALY - SERIE A,Cagliari,Atalanta,ROUND 16,5.5,4.2,1.55,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.7,2.05,5.25,1.16,2.43,1.53
57,bTXFuqrT,2024-12-14,15:00,CROATIA - HNL,Lok. Zagreb,D. Zagreb,ROUND 17,5.5,3.9,1.55,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.83,1.83,5.75,1.14,2.5,1.5
58,Cfn5Uv9O,2024-12-14,15:00,INDIA - ISL,Mohun Bagan,Kerala Blasters,ROUND 12,1.62,3.8,4.8,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.73,2.0,1.58,2.35,1.18,4.8
59,O0jBpSPc,2024-12-14,15:00,ITALY - SERIE B,Cesena,Cosenza,ROUND 17,1.83,3.5,4.0,1.41,2.62,1.06,10.0,1.3,3.4,2.03,1.83,1.91,1.91,1.88,1.98,1.22,4.15
60,jF6iQcvq,2024-12-14,15:00,ITALY - SERIE B,Frosinone,Sassuolo,ROUND 17,3.7,3.5,1.91,1.37,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.95,3.7,1.26,1.93,1.93
61,nH4pURdE,2024-12-14,15:00,ITALY - SERIE B,Reggiana,Modena,ROUND 17,2.75,3.0,2.6,1.5,2.37,1.1,7.0,1.44,2.63,2.4,1.53,1.95,1.8,2.85,1.4,1.45,2.68
62,pCnXKNJ0,2024-12-14,15:00,ITALY - SERIE B,Sudtirol,Mantova,ROUND 17,1.91,3.25,4.0,1.5,2.37,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,2.03,1.83,1.25,3.8
63,EgVJMMR6,2024-12-14,15:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Leixoes,ROUND 14,2.5,3.1,2.6,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8,2.6,1.48,1.48,2.6
64,ldu9YYu9,2024-12-14,15:30,GERMANY - BUNDESLIGA,Augsburg,Bayer Leverkusen,ROUND 14,5.5,4.0,1.57,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.8,1.95,5.5,1.15,2.3,1.6
65,EwPmRjYr,2024-12-14,15:30,GERMANY - BUNDESLIGA,B. Monchengladbach,Holstein Kiel,ROUND 14,1.4,4.8,7.0,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,1.67,2.1,1.4,2.85,1.12,6.25
66,pOYHWCAL,2024-12-14,15:30,GERMANY - BUNDESLIGA,Mainz,Bayern Munich,ROUND 14,6.0,4.4,1.5,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.7,2.05,5.9,1.13,2.6,1.48
67,zgDdPU2e,2024-12-14,15:30,GERMANY - BUNDESLIGA,Union Berlin,Bochum,ROUND 14,1.55,3.9,6.0,1.44,2.63,1.06,10.0,1.3,3.5,2.0,1.9,2.0,1.75,1.55,2.38,1.15,5.5
68,zgJlCn2m,2024-12-14,15:30,WALES - CYMRU PREMIER,Caernarfon,Barry,ROUND 17,1.95,3.5,3.3,1.24,3.6,1.02,16.0,1.16,5.0,1.55,2.33,1.48,2.48,2.0,1.76,1.29,3.1
69,rLoZRXD8,2024-12-14,15:30,WALES - CYMRU PREMIER,Cardiff Metropolitan,Flint,ROUND 19,1.75,3.7,3.8,1.33,3.1,1.03,10.0,1.22,3.8,1.7,2.05,1.67,2.05,1.8,1.95,1.22,3.6
70,6gZNcADG,2024-12-14,16:00,ENGLAND - PREMIER LEAGUE,Arsenal,Everton,ROUND 16,1.25,6.0,13.0,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,2.38,1.53,1.24,3.9,1.03,10.0
71,jaGmEVcc,2024-12-14,16:00,ENGLAND - PREMIER LEAGUE,Liverpool,Fulham,ROUND 16,1.33,5.5,8.5,1.22,4.0,1.02,21.0,1.14,5.5,1.44,2.75,1.75,2.0,1.3,3.45,1.11,6.8
72,jcyUg1Cr,2024-12-14,16:00,ENGLAND - PREMIER LEAGUE,Newcastle,Leicester,ROUND 16,1.3,6.0,9.0,1.22,4.0,1.02,19.0,1.13,6.0,1.4,3.0,1.75,2.0,1.3,3.45,1.1,7.0
73,zoBXDM3E,2024-12-14,16:00,ENGLAND - PREMIER LEAGUE,Wolves,Ipswich,ROUND 16,1.95,3.7,3.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1,2.0,1.9,1.3,3.45
74,vsY9XBPP,2024-12-14,16:00,BELGIUM - JUPILER PRO LEAGUE,Beerschot VA,St. Liege,ROUND 18,3.1,3.25,2.25,1.44,2.63,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.95,3.0,1.38,1.65,2.2
75,MiO5hV6j,2024-12-14,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Waregem,ROUND 15,3.0,3.3,2.25,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,3.0,1.38,1.63,2.25
76,YPvHuIwQ,2024-12-14,16:00,CZECH REPUBLIC - CHANCE LIGA,Bohemians,Karvina,ROUND 19,1.91,3.5,3.6,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1,1.93,1.93,1.28,3.55
77,nglsTvfK,2024-12-14,16:00,CZECH REPUBLIC - CHANCE LIGA,FK Pardubice,Liberec,ROUND 19,3.3,3.25,2.1,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.8,1.95,3.3,1.33,1.7,2.1
78,xpSN4Mgd,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Blackburn,Luton,ROUND 21,2.15,3.25,3.3,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,1.83,1.83,2.05,1.75,1.33,3.3
79,2o2dJL8k,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Middlesbrough,Millwall,ROUND 21,1.7,3.5,5.0,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,2.0,1.73,1.68,2.15,1.19,4.5
80,QJmiu3V8,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Oxford Utd,Sheffield Wed,ROUND 21,3.25,3.2,2.2,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83,3.3,1.33,1.68,2.15
81,vPIlpkD5,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Plymouth,ROUND 21,1.25,6.0,11.0,1.3,3.4,1.03,15.0,1.2,4.5,1.57,2.38,2.2,1.62,1.24,3.9,1.04,9.0
82,UkaSHv8j,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Stoke,Cardiff,ROUND 21,2.2,3.3,3.1,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,1.67,2.1,2.15,1.68,1.35,3.1
83,UudEur0c,2024-12-14,16:00,ENGLAND - CHAMPIONSHIP,Swansea,Sunderland,ROUND 21,2.62,3.1,2.7,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83,2.5,1.5,1.48,2.6
84,G6kJKR5s,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Birmingham,Bristol Rovers,ROUND 20,1.25,6.0,11.0,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,2.0,1.75,1.25,3.8,1.04,9.0
85,pnszHq56,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Charlton,Mansfield,ROUND 20,2.0,3.4,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95,2.0,1.85,1.3,3.45
86,tEzqFNZI,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Exeter,Barnsley,ROUND 20,3.1,3.4,2.2,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,3.0,1.38,1.7,2.1
87,6iSUxRRP,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Huddersfield,Lincoln,ROUND 20,1.85,3.3,4.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8,1.83,2.03,1.25,3.8
88,bk79VrKa,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Peterborough,Crawley,ROUND 20,1.67,4.0,4.4,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.53,2.38,1.65,2.2,1.21,4.25
89,fH0ITMlC,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Reading,Blackpool,ROUND 20,2.2,3.5,3.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.1,1.7,1.38,3.0
90,Q3NkBEYp,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Rotherham,Northampton,ROUND 20,1.7,3.6,4.8,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.95,1.8,1.68,2.15,1.19,4.5
91,jcsUYHQi,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Shrewsbury,Wycombe,ROUND 20,4.6,3.6,1.75,1.4,2.75,1.04,13.0,1.25,3.75,1.85,2.0,1.8,1.95,4.4,1.2,2.1,1.7
92,bNpxXee4,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Stevenage,Stockport County,ROUND 20,3.1,3.1,2.38,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,3.0,1.38,1.6,2.3
93,2gfMwMU9,2024-12-14,16:00,ENGLAND - LEAGUE ONE,Wrexham,Cambridge Utd,ROUND 20,1.57,3.9,5.8,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.95,1.8,1.55,2.38,1.15,5.5
94,rwgBcCGE,2024-12-14,16:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Doncaster,ROUND 20,2.4,3.2,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91,2.35,1.58,1.4,2.85
95,GjiJejoR,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Bradford City,Swindon,ROUND 20,1.67,3.8,4.8,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.8,1.91,1.65,2.2,1.19,4.5
96,bBfrjU8l,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Bromley,Port Vale,ROUND 20,2.8,3.2,2.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.91,2.68,1.45,1.53,2.43
97,6ybjl8w1,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Carlisle,Chesterfield,ROUND 20,3.0,3.25,2.3,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,2.85,1.4,1.6,2.3
98,Sjnann8D,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Cheltenham,Morecambe,ROUND 20,1.95,3.4,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.91,1.9,1.95,1.26,3.7
99,fNqKmQOM,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Colchester,Newport,ROUND 20,1.53,3.9,6.0,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.83,1.83,1.53,2.43,1.15,5.5
100,bPZG4TNs,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Grimsby,Crewe,ROUND 20,2.5,3.1,2.8,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83,2.43,1.53,1.45,2.68
101,WxYO27hf,2024-12-14,16:00,ENGLAND - LEAGUE TWO,MK Dons,Gillingham,ROUND 20,1.73,3.6,4.75,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.83,1.83,1.68,2.15,1.19,4.5
102,GQ7SMSqQ,2024-12-14,16:00,ENGLAND - LEAGUE TWO,Walsall,Barrow,ROUND 20,1.83,3.4,4.33,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.91,1.8,1.75,2.05,1.21,4.25
103,pCtNuyAE,2024-12-14,16:00,GREECE - SUPER LEAGUE,Lamia,AEK Athens FC,ROUND 15,11.0,5.0,1.25,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.2,1.62,9.0,1.03,4.15,1.22
104,2c0dkVq2,2024-12-14,16:00,GREECE - SUPER LEAGUE 2,Giannina,Makedonikos,ROUND 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,hppWG2o2,2024-12-14,16:00,MOROCCO - BOTOLA PRO,COD Meknes,IR Tanger,ROUND 14,2.55,3.05,2.7,1.5,2.37,1.08,8.0,1.4,2.75,2.35,1.57,1.91,1.8,2.6,1.48,1.43,2.75
106,SbfO9xCE,2024-12-14,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Dungannon,ROUND 21,2.38,3.3,2.7,1.34,3.0,1.05,11.0,1.27,3.55,1.93,1.83,1.76,1.98,2.5,1.5,1.48,2.6
