,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
13,j5i4wimA,2024-12-03,16:30,BULGARIA - PARVA LIGA,CSKA Sofia,Spartak Varna,ROUND 18,1.4,4.0,7.0,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.2,1.62,1.45,2.68,1.12,6.4
14,ETJ9Ajo1,2024-12-03,18:30,BOSNIA AND HERZEGOVINA - WWIN LIGA BIH,Posusje,Zrinjski,ROUND 16,6.5,4.0,1.44,1.38,2.8,1.03,9.5,1.3,3.25,2.0,1.75,2.15,1.65,,,,
15,6ZpxdAYr,2024-12-03,18:30,SOUTH AFRICA - PREMIERSHIP,AmaZulu,Mamelodi Sundowns,ROUND 8,,,,,,,,,,,,,,,,,
16,n3qvGVPE,2024-12-03,18:30,SOUTH AFRICA - PREMIERSHIP,Magesi,Stellenbosch,ROUND 8,,,,,,,,,,,,,,,,,
17,0Y5c3ht9,2024-12-03,18:30,SOUTH AFRICA - PREMIERSHIP,Marumo Gallants,Orlando Pirates,ROUND 8,,,,,,,,,,,,,,,,,
18,v7aATGi5,2024-12-03,18:45,ISRAEL - LIGAT HA'AL,Sakhnin,Hapoel Haifa,ROUND 12,2.65,3.05,2.65,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83,2.5,1.5,1.48,2.6
19,48cSecHb,2024-12-03,19:00,SPAIN - LALIGA,Mallorca,Barcelona,ROUND 19,6.0,4.0,1.55,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,1.8,1.95,5.5,1.15,2.43,1.53
20,hKlSSqJt,2024-12-03,19:00,CZECH REPUBLIC - CHANCE LIGA,Sparta Prague,Karvina,ROUND 8,1.22,5.8,9.5,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.91,1.91,1.28,3.55,1.11,6.8
21,xxxnB6lL,2024-12-03,19:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Paks,ROUND 5,2.38,3.5,2.6,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.53,2.38,2.43,1.53,1.45,2.68
22,bmhwV8BC,2024-12-03,19:00,ISRAEL - LIGAT HA'AL,Netanya,SC Ashdod,ROUND 12,1.95,3.45,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0,1.98,1.88,1.28,3.55
23,Wplzx9A5,2024-12-03,19:30,FRANCE - LIGUE 2,AC Ajaccio,Bastia,ROUND 10,3.2,2.75,2.45,1.67,2.1,1.13,6.0,1.62,2.2,3.1,1.36,2.38,1.53,3.3,1.33,1.58,2.35
24,4tmXLw0f,2024-12-03,19:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Vaduz,ROUND 15,2.8,3.6,2.1,1.22,3.85,,,1.14,5.5,1.48,2.55,1.42,2.7,,,1.68,2.1
25,Aicy85Zo,2024-12-03,20:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Universitario de Vinto,CLAUSURA ,1.57,3.9,4.6,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1,1.68,2.15,1.21,4.25
26,MFQp42HD,2024-12-03,20:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Nacional Potosi,CLAUSURA ,1.95,3.4,3.25,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1,2.0,1.8,1.3,3.45
27,lfGIwU4m,2024-12-03,20:30,ENGLAND - PREMIER LEAGUE,Ipswich,Crystal Palace,ROUND 14,2.88,3.4,2.45,1.4,2.75,1.06,10.0,1.29,3.75,1.98,1.92,1.7,2.05,2.85,1.4,1.58,2.35
28,vP2GMfMM,2024-12-03,20:45,WALES - CYMRU PREMIER,Briton Ferry,Newtown,ROUND 18,3.0,3.6,2.05,1.29,3.3,1.02,12.0,1.18,4.33,1.57,2.25,1.53,2.37,2.9,1.33,1.67,2.0
29,A7gnHYqp,2024-12-03,20:45,WALES - CYMRU PREMIER,Connahs Q.,Caernarfon,ROUND 18,1.91,3.6,3.4,1.3,3.2,1.03,11.0,1.2,4.0,1.65,2.1,1.6,2.2,1.93,1.8,1.29,3.1
30,46neFCEd,2024-12-03,20:45,WALES - CYMRU PREMIER,Penybont,Haverfordwest,ROUND 18,1.73,3.4,4.4,1.48,2.5,1.06,7.5,1.36,2.87,2.1,1.65,2.0,1.73,1.8,1.95,1.22,3.6
31,M7EQy8Za,2024-12-03,21:15,ENGLAND - PREMIER LEAGUE,Leicester,West Ham,ROUND 14,2.8,3.5,2.45,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.53,2.38,2.75,1.43,1.55,2.38
